date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,day_of_week,month
2022-01-02,S001,P0018,Toys,North,478,42,168,55.16,74.42,5,Snowy,0,69.67,Summer,202,53.91,20.510000000000005,0.27559795753829625,0.7478632478632479,0.08768267223382047,4.75,-297.68,-12502.56,6,1
2022-01-02,S001,P0019,Furniture,South,156,8,67,24.41,91.95,5,Cloudy,1,87.43,Spring,110,54.4,37.550000000000004,0.40837411636759113,0.3148366784730421,0.050955414012738856,4.519999999999996,-367.8,-2942.4,6,1
2022-01-02,S001,P0020,Electronics,North,221,174,168,187.49,97.88,0,Snowy,0,99.5,Autumn,247,76.44,21.439999999999998,0.21904372701266855,0.9231258952729587,0.7837837837837838,-1.6200000000000045,97.88,17031.12,6,1
2022-01-02,S002,P0001,Electronics,West,402,343,141,339.04,66.57,20,Rainy,1,63.92,Summer,546,34.44,32.129999999999995,0.48264984227129337,1.0087048582519702,0.8511166253101737,2.6499999999999915,-1264.83,-433836.69,6,1
2022-01-02,S002,P0002,Furniture,West,132,71,60,82.44,90.36,5,Rainy,0,86.73,Winter,337,71.36,19.0,0.21027003098716246,0.8509108341323106,0.5338345864661654,3.6299999999999955,-361.44,-25662.24,6,1
2022-01-02,S002,P0003,Groceries,West,218,157,31,153.42,92.24,5,Snowy,1,89.57,Autumn,394,55.5,36.739999999999995,0.39830875975715524,1.016707680352286,0.7168949771689498,2.6700000000000017,-368.96,-57926.719999999994,6,1
2022-01-02,S002,P0004,Groceries,South,131,88,109,100.61,68.71,0,Snowy,0,69.34,Spring,261,38.42,30.289999999999992,0.4408383059234463,0.8660564905029032,0.6666666666666666,-0.6300000000000097,68.71,6046.48,6,1
2022-01-02,S002,P0005,Groceries,North,93,64,128,57.53,87.22,5,Cloudy,1,90.59,Spring,350,59.23,27.990000000000002,0.3209126347168081,1.0934563471723902,0.6808510638297872,-3.3700000000000045,-348.88,-22328.32,6,1
2022-01-02,S002,P0006,Groceries,East,344,273,154,273.1,79.38,0,Rainy,0,77.28,Autumn,363,52.19,27.189999999999998,0.3425296044343663,0.9959868661072601,0.7913043478260869,2.0999999999999943,79.38,21670.739999999998,6,1
2022-01-02,S002,P0007,Groceries,North,340,247,148,264.18,17.41,15,Snowy,0,13.57,Summer,453,13.21,4.199999999999999,0.24124066628374494,0.931442793574176,0.7243401759530792,3.84,-243.74,-60203.78,6,1
2022-01-02,S002,P0008,Electronics,North,241,42,187,46.32,14.8,15,Sunny,1,13.94,Spring,106,10.96,3.84,0.2594594594594594,0.8875739644970414,0.17355371900826447,0.8600000000000012,-207.20000000000002,-8702.400000000001,6,1
2022-01-02,S002,P0009,Electronics,North,296,197,157,195.61,30.5,0,Sunny,0,28.86,Spring,291,20.56,9.940000000000001,0.32590163934426236,1.0019836223996743,0.6632996632996633,1.6400000000000006,30.5,6008.5,6,1
2022-01-02,S002,P0010,Groceries,West,472,374,65,387.41,27.84,15,Cloudy,1,32.0,Spring,488,17.8,10.04,0.36063218390804597,0.962900028320589,0.7906976744186046,-4.16,-389.76,-145770.24,6,1
2022-01-02,S002,P0011,Furniture,East,308,154,22,169.13,88.62,0,Cloudy,0,86.3,Winter,292,70.85,17.77000000000001,0.20051907018731674,0.9051901487098102,0.49838187702265374,2.3200000000000074,88.62,13647.480000000001,6,1
2022-01-02,S002,P0012,Toys,North,434,236,30,239.09,82.35,20,Rainy,0,83.13,Autumn,356,46.61,35.739999999999995,0.4340012143290832,0.9829647215627473,0.542528735632184,-0.7800000000000011,-1564.6499999999999,-369257.39999999997,6,1
2022-01-02,S002,P0013,Toys,North,287,278,92,279.91,92.57,10,Sunny,1,97.09,Summer,336,68.86,23.709999999999994,0.25613049584098513,0.989640810223915,0.9652777777777778,-4.52000000000001,-833.1299999999999,-231610.13999999996,6,1
2022-01-02,S002,P0014,Furniture,West,190,27,134,31.53,94.38,5,Rainy,0,89.47,Autumn,164,56.56,37.81999999999999,0.4007204916295825,0.8300030740854596,0.14136125654450263,4.909999999999997,-377.52,-10193.039999999999,6,1
2022-01-02,S002,P0015,Toys,North,353,106,191,110.49,70.59,0,Cloudy,1,75.27,Winter,284,45.87,24.720000000000006,0.3501912452188696,0.9507579155081174,0.2994350282485876,-4.679999999999993,70.59,7482.54,6,1
2022-01-02,S002,P0016,Toys,West,210,154,70,166.83,63.13,10,Sunny,0,67.23,Autumn,439,32.52,30.61,0.4848724853476952,0.9175951856044806,0.7298578199052133,-4.100000000000001,-568.1700000000001,-87498.18000000001,6,1
2022-01-02,S002,P0017,Clothing,West,193,176,38,174.49,46.04,5,Rainy,1,41.4,Autumn,361,25.62,20.419999999999998,0.44352736750651606,1.0029061484984898,0.9072164948453608,4.640000000000001,-184.16,-32412.16,6,1
2022-01-02,S002,P0018,Groceries,East,124,124,46,116.05,21.07,10,Sunny,0,21.71,Autumn,389,12.31,8.76,0.41575700047460845,1.0593763348996155,0.992,-0.6400000000000006,-189.63,-23514.12,6,1
2022-01-02,S002,P0019,Toys,East,492,479,132,469.74,79.11,0,Cloudy,0,80.06,Winter,591,43.67,35.44,0.44798381999747183,1.0175468411437312,0.9716024340770791,-0.9500000000000028,79.11,37893.69,6,1
2022-01-02,S002,P0020,Clothing,South,222,78,42,76.55,64.99,0,Sunny,1,65.4,Summer,266,34.58,30.409999999999997,0.46791814125250036,1.0058027079303675,0.34977578475336324,-0.4100000000000108,64.99,5069.219999999999,6,1
2022-01-02,S003,P0001,Toys,West,277,114,40,132.41,73.48,10,Cloudy,0,72.55,Autumn,406,52.85,20.630000000000003,0.2807566684812194,0.854508657521925,0.41007194244604317,0.9300000000000068,-661.32,-75390.48000000001,6,1
2022-01-02,S003,P0002,Groceries,East,175,2,140,-3.4,87.5,0,Rainy,0,91.2,Autumn,132,60.79,26.71,0.3052571428571429,-0.8333333333333334,0.011363636363636364,-3.700000000000003,87.5,175.0,6,1
2022-01-02,S003,P0003,Toys,East,157,7,187,22.8,88.68,20,Cloudy,1,87.38,Autumn,192,59.91,28.77000000000001,0.32442489851150214,0.29411764705882354,0.04430379746835443,1.3000000000000114,-1684.92,-11794.44,6,1
2022-01-02,S003,P0004,Furniture,West,120,54,154,49.64,82.36,20,Snowy,0,85.85,Autumn,266,50.49,31.869999999999997,0.38695968916949974,1.066350710900474,0.4462809917355372,-3.489999999999995,-1564.84,-84501.36,6,1
2022-01-02,S003,P0005,Furniture,East,375,282,61,297.42,38.56,5,Cloudy,0,36.57,Winter,494,19.59,18.970000000000002,0.4919605809128631,0.94497687822532,0.75,1.990000000000002,-154.24,-43495.68,6,1
2022-01-02,S003,P0006,Groceries,East,302,93,33,106.58,97.74,0,Cloudy,0,97.69,Winter,175,56.36,41.379999999999995,0.4233681195007162,0.8644729503625209,0.3069306930693069,0.04999999999999716,97.74,9089.82,6,1
2022-01-02,S003,P0007,Electronics,West,375,85,40,85.31,37.68,15,Cloudy,0,36.72,Autumn,257,23.64,14.04,0.37261146496815284,0.9848221527053643,0.22606382978723405,0.9600000000000009,-527.52,-44839.2,6,1
2022-01-02,S003,P0008,Clothing,South,248,136,50,130.52,36.03,5,Rainy,0,37.49,Spring,190,24.25,11.780000000000001,0.3269497640854843,1.0340632603406326,0.5461847389558233,-1.4600000000000009,-144.12,-19600.32,6,1
2022-01-02,S003,P0009,Electronics,West,219,140,196,139.46,88.97,0,Snowy,1,91.53,Spring,423,58.19,30.78,0.3459593121276835,0.9967250462765199,0.6363636363636364,-2.5600000000000023,88.97,12455.8,6,1
2022-01-02,S003,P0010,Furniture,West,146,79,155,94.23,16.48,10,Cloudy,1,21.42,Spring,359,9.94,6.540000000000001,0.3968446601941748,0.829570513493647,0.5374149659863946,-4.940000000000001,-148.32,-11717.279999999999,6,1
2022-01-02,S003,P0011,Furniture,South,218,106,111,117.65,58.37,10,Cloudy,1,58.1,Autumn,405,31.21,27.159999999999997,0.4653075209868083,0.8933839022334598,0.4840182648401826,0.269999999999996,-525.3299999999999,-55684.979999999996,6,1
2022-01-02,S003,P0012,Groceries,West,260,1,142,1.99,27.86,5,Snowy,1,31.78,Winter,91,15.11,12.75,0.4576453697056712,0.33444816053511706,0.0038314176245210726,-3.9200000000000017,-111.44,-111.44,6,1
2022-01-02,S003,P0013,Electronics,West,414,203,53,206.35,39.14,5,Rainy,1,35.3,Autumn,280,28.28,10.86,0.2774655084312723,0.9790209790209791,0.4891566265060241,3.8400000000000034,-156.56,-31781.68,6,1
2022-01-02,S003,P0014,Toys,North,420,368,71,384.47,66.51,0,Cloudy,0,70.84,Spring,552,39.23,27.28000000000001,0.41016388513005575,0.95467870391989,0.8741092636579573,-4.329999999999998,66.51,24475.68,6,1
2022-01-02,S003,P0015,Electronics,East,435,286,159,283.25,89.65,20,Snowy,0,84.99,Winter,536,66.35,23.30000000000001,0.25989960959286124,1.0061565523306948,0.6559633027522935,4.660000000000011,-1703.3500000000001,-487158.10000000003,6,1
2022-01-02,S003,P0016,Clothing,South,230,69,173,70.77,86.7,20,Rainy,0,91.05,Spring,190,61.95,24.75,0.28546712802768165,0.9614044865542707,0.2987012987012987,-4.349999999999994,-1647.3,-113663.7,6,1
2022-01-02,S003,P0017,Toys,South,456,52,78,65.67,29.69,20,Snowy,0,25.27,Summer,113,16.63,13.060000000000002,0.4398787470528798,0.7799610019499025,0.1137855579868709,4.420000000000002,-564.11,-29333.72,6,1
2022-01-02,S003,P0018,Toys,East,319,109,83,126.67,86.93,10,Rainy,1,82.59,Winter,320,66.35,20.580000000000013,0.23674220637294388,0.8537636093052401,0.340625,4.340000000000003,-782.3700000000001,-85278.33000000002,6,1
2022-01-02,S003,P0019,Furniture,North,59,50,135,44.37,59.33,10,Cloudy,0,54.98,Spring,132,31.56,27.77,0.4680600033709759,1.102049812651532,0.8333333333333334,4.350000000000001,-533.97,-26698.5,6,1
2022-01-02,S003,P0020,Electronics,East,155,0,92,9.42,57.07,10,Rainy,1,53.34,Summer,97,36.85,20.22,0.35430173471175747,0.0,0.0,3.729999999999997,-513.63,-0.0,6,1
2022-01-02,S004,P0001,Electronics,North,144,22,45,39.12,74.16,15,Rainy,0,69.74,Autumn,318,51.24,22.919999999999995,0.3090614886731391,0.5483549351944168,0.15172413793103448,4.420000000000002,-1038.24,-22841.28,6,1
2022-01-02,S004,P0002,Electronics,East,283,45,156,46.65,59.38,0,Sunny,1,62.4,Spring,245,43.77,15.61,0.26288312563152577,0.944386149003148,0.15845070422535212,-3.019999999999996,59.38,2672.1,6,1
2022-01-02,S004,P0003,Clothing,East,347,89,122,87.77,48.18,0,Sunny,1,49.64,Spring,200,25.25,22.93,0.4759236197592362,1.0025909654162444,0.2557471264367816,-1.4600000000000009,48.18,4288.0199999999995,6,1
2022-01-02,S004,P0004,Groceries,East,410,209,128,224.66,94.75,20,Snowy,0,90.1,Autumn,474,66.11,28.64,0.30226912928759897,0.9261721173446779,0.5085158150851582,4.650000000000006,-1800.25,-376252.25,6,1
2022-01-02,S004,P0005,Toys,West,99,4,76,14.91,60.89,5,Sunny,0,59.42,Autumn,90,44.2,16.689999999999998,0.2741008375759566,0.251414204902577,0.04,1.4699999999999989,-243.56,-974.24,6,1
2022-01-02,S004,P0006,Toys,East,97,47,138,52.02,14.71,5,Cloudy,0,16.85,Autumn,195,11.02,3.6900000000000013,0.2508497620666214,0.886457940399849,0.47959183673469385,-2.1400000000000006,-58.84,-2765.48,6,1
2022-01-02,S004,P0007,Furniture,West,339,115,95,124.22,33.09,10,Rainy,0,28.55,Spring,336,17.65,15.440000000000005,0.4666062254457541,0.9183836447851781,0.3382352941176471,4.540000000000003,-297.81000000000006,-34248.15000000001,6,1
2022-01-02,S004,P0008,Toys,South,144,27,119,21.73,98.75,15,Snowy,0,102.7,Summer,180,68.03,30.72,0.3110886075949367,1.1878574571051475,0.18620689655172415,-3.950000000000003,-1382.5,-37327.5,6,1
2022-01-02,S004,P0009,Furniture,South,110,90,28,103.6,12.4,20,Snowy,0,8.56,Autumn,353,7.3,5.1000000000000005,0.4112903225806452,0.8604206500956023,0.8108108108108109,3.84,-235.6,-21204.0,6,1
2022-01-02,S004,P0010,Groceries,South,348,206,67,214.99,92.01,15,Snowy,1,87.81,Autumn,474,67.22,24.790000000000006,0.2694272361699816,0.9537478586971618,0.5902578796561605,4.200000000000003,-1288.14,-265356.84,6,1
2022-01-02,S004,P0011,Toys,East,458,328,144,339.54,92.12,20,Sunny,1,87.37,Spring,412,46.89,45.230000000000004,0.4909900130264872,0.9631761320256064,0.7145969498910676,4.75,-1750.2800000000002,-574091.8400000001,6,1
2022-01-02,S004,P0012,Groceries,South,403,155,24,145.99,37.39,20,Sunny,0,38.71,Spring,397,28.89,8.5,0.22733351163412677,1.054493502959385,0.38366336633663367,-1.3200000000000003,-710.41,-110113.54999999999,6,1
2022-01-02,S004,P0013,Clothing,West,198,184,161,191.55,85.35,10,Rainy,1,80.79,Spring,460,47.85,37.49999999999999,0.4393673110720562,0.9555959491041287,0.9246231155778895,4.559999999999988,-768.15,-141339.6,6,1
2022-01-02,S004,P0014,Electronics,East,472,16,166,28.75,82.64,0,Cloudy,0,78.35,Autumn,166,54.15,28.490000000000002,0.3447483059051307,0.5378151260504201,0.03382663847780127,4.290000000000006,82.64,1322.24,6,1
2022-01-02,S004,P0015,Toys,North,178,90,79,98.56,92.19,10,Snowy,1,97.07,Summer,314,63.7,28.489999999999995,0.30903568716780555,0.9039775010044194,0.5027932960893855,-4.8799999999999955,-829.71,-74673.90000000001,6,1
2022-01-02,S004,P0016,Clothing,West,215,178,111,180.76,61.41,0,Sunny,0,61.32,Spring,433,45.04,16.369999999999997,0.26656896270965635,0.9793133802816902,0.8240740740740741,0.0899999999999963,61.41,10930.98,6,1
2022-01-02,S004,P0017,Electronics,South,477,256,150,254.89,96.47,20,Cloudy,0,93.35,Spring,436,60.36,36.11,0.3743132580076708,1.0004298722107157,0.5355648535564853,3.1200000000000045,-1832.93,-469230.08,6,1
2022-01-02,S004,P0018,Furniture,South,198,27,62,25.51,89.33,0,Sunny,0,89.63,Spring,77,55.38,33.949999999999996,0.3800514944587484,1.0184835910976988,0.135678391959799,-0.29999999999999716,89.33,2411.91,6,1
2022-01-02,S004,P0019,Groceries,North,110,67,83,79.41,59.49,20,Rainy,1,57.55,Spring,121,45.37,14.120000000000005,0.2373508152630695,0.8332296977987813,0.6036036036036037,1.9400000000000048,-1130.31,-75730.76999999999,6,1
2022-01-02,S004,P0020,Electronics,North,254,84,112,77.15,73.05,15,Sunny,1,74.55,Autumn,351,58.42,14.629999999999995,0.20027378507871316,1.074856046065259,0.32941176470588235,-1.5,-1022.6999999999999,-85906.79999999999,6,1
2022-01-02,S005,P0001,Groceries,East,223,67,53,74.8,67.49,5,Sunny,0,65.24,Winter,363,51.75,15.739999999999995,0.23321973625722323,0.8839050131926122,0.29910714285714285,2.25,-269.96,-18087.32,6,1
2022-01-02,S005,P0002,Furniture,West,100,15,114,28.97,66.05,10,Sunny,1,65.16,Autumn,206,37.54,28.509999999999998,0.43164269492808477,0.5005005005005005,0.1485148514851485,0.8900000000000006,-594.4499999999999,-8916.749999999998,6,1
2022-01-02,S005,P0003,Toys,West,397,333,35,336.02,80.88,20,Rainy,1,84.97,Winter,485,52.33,28.549999999999997,0.35299208704253215,0.9880719245148656,0.8366834170854272,-4.090000000000003,-1536.7199999999998,-511727.75999999995,6,1
2022-01-02,S005,P0004,Groceries,North,442,56,38,54.08,60.5,10,Cloudy,1,64.88,Spring,132,32.87,27.630000000000003,0.4566942148760331,1.0167029774872913,0.12641083521444696,-4.3799999999999955,-544.5,-30492.0,6,1
2022-01-02,S005,P0005,Furniture,West,411,165,194,172.41,71.72,20,Rainy,0,75.17,Autumn,351,52.01,19.71,0.27481873954266595,0.951502220171847,0.40048543689320387,-3.450000000000003,-1362.68,-224842.2,6,1
2022-01-02,S005,P0006,Clothing,North,76,54,175,49.32,69.21,15,Rainy,1,71.17,Summer,310,47.55,21.659999999999997,0.3129605548331166,1.0731319554848966,0.7012987012987013,-1.960000000000008,-968.9399999999999,-52322.759999999995,6,1
2022-01-02,S005,P0007,Clothing,East,257,93,148,84.69,70.69,20,Snowy,0,71.37,Winter,157,42.96,27.729999999999997,0.39227613523836463,1.0853075037927413,0.36046511627906974,-0.6800000000000068,-1343.11,-124909.23,6,1
2022-01-02,S005,P0008,Furniture,East,353,250,57,254.75,63.54,15,Cloudy,0,61.05,Summer,389,47.99,15.549999999999997,0.24472773056342456,0.9775171065493646,0.7062146892655368,2.490000000000002,-889.56,-222390.0,6,1
2022-01-02,S005,P0009,Electronics,West,119,90,76,99.63,78.08,10,Sunny,0,73.69,Winter,181,43.53,34.55,0.4424948770491803,0.8943654973665905,0.75,4.390000000000001,-702.72,-63244.8,6,1
2022-01-02,S005,P0010,Furniture,West,403,83,77,84.32,43.09,10,Sunny,1,47.02,Spring,256,26.83,16.260000000000005,0.37734973311673253,0.9728082512892641,0.20544554455445543,-3.9299999999999997,-387.81000000000006,-32188.230000000003,6,1
2022-01-02,S005,P0011,Electronics,East,60,16,149,23.98,25.67,5,Sunny,1,27.78,Winter,270,14.51,11.160000000000002,0.4347487339306584,0.6405124099279423,0.26229508196721313,-2.1099999999999994,-102.68,-1642.88,6,1
2022-01-02,S005,P0012,Toys,West,182,87,121,83.13,38.59,20,Rainy,0,33.87,Spring,315,29.03,9.560000000000002,0.2477325732054937,1.0341138713895164,0.47540983606557374,4.720000000000006,-733.21,-63789.270000000004,6,1
2022-01-02,S005,P0013,Furniture,East,455,241,136,235.03,57.99,5,Sunny,0,55.4,Spring,353,43.31,14.68,0.25314709432660804,1.0210566453416938,0.5285087719298246,2.5900000000000034,-231.96,-55902.36,6,1
2022-01-02,S005,P0014,Toys,South,437,286,116,282.52,14.65,20,Snowy,1,13.12,Winter,431,9.05,5.6,0.3822525597269624,1.0087471783295712,0.6529680365296804,1.5300000000000011,-278.35,-79608.1,6,1
2022-01-02,S005,P0015,Clothing,West,289,60,83,52.77,63.26,0,Rainy,1,61.02,Autumn,340,33.41,29.85,0.471862156180841,1.1158638646085177,0.20689655172413793,2.239999999999995,63.26,3795.6,6,1
2022-01-02,S005,P0016,Groceries,East,487,437,106,432.86,43.64,15,Cloudy,1,39.13,Autumn,727,31.06,12.580000000000002,0.2882676443629698,1.007237357672982,0.8954918032786885,4.509999999999998,-610.96,-266989.52,6,1
2022-01-02,S005,P0017,Toys,North,418,377,76,383.26,84.85,20,Sunny,1,84.29,Summer,478,62.03,22.819999999999993,0.2689451974071891,0.9811065424452194,0.8997613365155132,0.5599999999999881,-1612.1499999999999,-607780.5499999999,6,1
2022-01-02,S005,P0018,Clothing,West,89,83,113,78.67,47.05,15,Rainy,1,47.89,Spring,228,37.53,9.519999999999996,0.20233793836344308,1.0417974143341282,0.9222222222222223,-0.8400000000000034,-658.6999999999999,-54672.09999999999,6,1
2022-01-02,S005,P0019,Clothing,West,421,203,152,220.23,76.83,20,Snowy,0,75.86,Spring,384,42.23,34.6,0.45034491734999355,0.9175970709216653,0.48104265402843605,0.9699999999999989,-1459.77,-296333.31,6,1
2022-01-02,S005,P0020,Clothing,South,211,183,189,190.11,93.95,10,Sunny,1,98.89,Spring,454,50.24,43.71,0.46524747205960615,0.957563706765737,0.8632075471698113,-4.939999999999998,-845.5500000000001,-154735.65000000002,6,1
2022-01-03,S001,P0001,Electronics,West,154,5,189,5.36,62.7,20,Rainy,0,58.22,Winter,283,41.44,21.260000000000005,0.33907496012759175,0.7861635220125786,0.03225806451612903,4.480000000000004,-1191.3,-5956.5,0,1
2022-01-03,S001,P0002,Clothing,East,282,199,70,193.26,54.02,0,Cloudy,0,52.91,Spring,399,30.78,23.240000000000002,0.43021103295075896,1.024400288273448,0.7031802120141343,1.1100000000000065,54.02,10749.980000000001,0,1
2022-01-03,S001,P0003,Toys,South,183,176,124,168.28,26.03,10,Rainy,0,29.38,Winter,456,13.71,12.32,0.4733000384172109,1.0396975425330812,0.9565217391304348,-3.349999999999998,-234.27,-41231.520000000004,0,1
2022-01-03,S001,P0004,Electronics,East,239,214,51,228.51,10.19,0,Cloudy,1,7.82,Winter,500,5.68,4.51,0.44259077526987245,0.9324212452616444,0.8916666666666667,2.369999999999999,10.19,2180.66,0,1
2022-01-03,S001,P0005,Groceries,West,368,165,56,170.76,95.54,0,Sunny,0,91.29,Spring,357,57.86,37.68000000000001,0.39438978438350436,0.9606427573358175,0.44715447154471544,4.25,95.54,15764.1,0,1
2022-01-03,S001,P0006,Furniture,South,57,9,40,13.6,57.65,5,Sunny,0,58.01,Summer,229,34.7,22.949999999999996,0.3980919340849956,0.6164383561643836,0.15517241379310345,-0.35999999999999943,-230.6,-2075.4,0,1
2022-01-03,S001,P0007,Clothing,South,460,140,70,143.7,87.85,20,Sunny,0,91.9,Winter,218,69.4,18.44999999999999,0.2100170745589071,0.9675190048375951,0.3036876355748373,-4.050000000000011,-1669.1499999999999,-233680.99999999997,0,1
2022-01-03,S001,P0008,Groceries,West,214,177,150,178.0,53.94,5,Snowy,0,51.47,Autumn,262,34.13,19.809999999999995,0.36725991842788275,0.9888268156424581,0.8232558139534883,2.469999999999999,-215.76,-38189.52,0,1
2022-01-03,S001,P0009,Groceries,South,407,217,55,217.69,61.42,20,Sunny,0,65.86,Winter,279,45.22,16.200000000000003,0.26375773363725175,0.992272166079839,0.5318627450980392,-4.439999999999998,-1166.98,-253234.66,0,1
2022-01-03,S001,P0010,Electronics,West,51,47,155,38.08,99.14,10,Snowy,0,102.66,Autumn,256,52.66,46.480000000000004,0.4688319548113779,1.2026612077789152,0.9038461538461539,-3.519999999999996,-892.26,-41936.22,0,1
2022-01-03,S001,P0011,Groceries,East,252,3,98,5.18,60.52,0,Cloudy,0,62.72,Autumn,123,30.27,30.250000000000004,0.4998347653668209,0.4854368932038835,0.011857707509881422,-2.1999999999999957,60.52,181.56,0,1
2022-01-03,S001,P0012,Clothing,East,72,2,62,9.81,86.93,15,Cloudy,0,83.11,Summer,238,45.53,41.400000000000006,0.47624525480271485,0.18501387604070305,0.0273972602739726,3.8200000000000074,-1217.02,-2434.04,0,1
2022-01-03,S001,P0013,Clothing,South,194,18,120,20.5,83.11,10,Snowy,1,85.16,Summer,310,62.13,20.979999999999997,0.2524365299001323,0.8372093023255814,0.09230769230769231,-2.049999999999997,-747.99,-13463.82,0,1
