date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,price_demand_ratio,stock_remaining,traffic_intensity,day_of_week,month,is_weekend
2022-01-01,S005,P0019,Groceries,South,235,106,124,119.33,88.22,0.05,Rainy,0,91.16,Spring,199,54.67,33.55,0.38029925187032415,0.8809108285548076,0.4491525423728814,-2.9399999999999977,83.809,8883.753999999999,0.8244859813084112,129,0.8432203389830508,5,1,1
2022-01-01,S005,P0020,Electronics,South,108,101,52,105.92,11.04,0.1,Snowy,1,9.14,Autumn,312,5.59,5.449999999999999,0.49365942028985504,0.9446315001870558,0.926605504587156,1.8999999999999986,9.936,1003.536,0.10823529411764705,7,2.8623853211009176,5,1,1
2022-01-02,S001,P0001,Groceries,West,116,81,104,92.94,27.95,0.1,Cloudy,0,30.89,Spring,332,18.98,8.969999999999999,0.3209302325581395,0.8622525015967639,0.6923076923076923,-2.9400000000000013,25.155,2037.555,0.34085365853658534,35,2.8376068376068377,6,1,1
2022-01-02,S001,P0002,Clothing,West,416,163,79,171.6,19.78,0.15,Cloudy,0,18.76,Spring,402,12.33,7.450000000000001,0.3766430738119313,0.9443800695249132,0.3908872901678657,1.0199999999999996,16.813,2740.519,0.12060975609756099,253,0.9640287769784173,6,1,1
2022-01-02,S001,P0003,Clothing,South,488,464,163,463.12,70.99,0.1,Snowy,0,72.93,Summer,741,40.88,30.109999999999992,0.4241442456684039,0.9997414461777127,0.9488752556237219,-1.940000000000012,63.891,29645.424,0.15266666666666664,24,1.5153374233128833,6,1,1
2022-01-02,S001,P0004,Groceries,East,248,116,107,133.92,49.56,0.05,Snowy,0,50.46,Summer,179,29.88,19.680000000000003,0.3970944309927361,0.85976875185295,0.46586345381526106,-0.8999999999999986,47.082,5461.512,0.4235897435897436,132,0.7188755020080321,6,1,1
2022-01-02,S001,P0005,Electronics,East,238,200,40,204.3,23.76,0.15,Sunny,1,19.19,Summer,344,16.82,6.940000000000001,0.2920875420875421,0.9741841207988309,0.8368200836820083,4.57,20.196,4039.2000000000003,0.1182089552238806,38,1.4393305439330544,6,1,1
2022-01-02,S001,P0006,Furniture,East,471,58,32,51.57,47.56,0.0,Snowy,1,46.82,Summer,155,24.3,23.26,0.48906644238856184,1.1032908502948449,0.1228813559322034,0.740000000000002,47.56,2758.48,0.8061016949152543,413,0.3283898305084746,6,1,1
2022-01-02,S001,P0007,Electronics,North,178,56,149,60.3,17.1,0.05,Snowy,1,17.0,Autumn,120,10.56,6.540000000000001,0.3824561403508772,0.9135399673735727,0.3128491620111732,0.10000000000000142,16.245,909.72,0.30000000000000004,122,0.6703910614525139,6,1,1
2022-01-02,S001,P0008,Clothing,East,92,74,121,67.04,58.89,0.05,Cloudy,0,61.56,Autumn,323,30.8,28.09,0.4769910001698081,1.0875955320399764,0.7956989247311828,-2.6700000000000017,55.945499999999996,4139.967,0.7852,18,3.4731182795698925,6,1,1
2022-01-02,S001,P0009,Toys,South,99,54,182,70.6,99.76,0.2,Cloudy,0,95.61,Spring,309,71.25,28.510000000000005,0.28578588612670414,0.7541899441340782,0.54,4.150000000000006,79.808,4309.6320000000005,1.813818181818182,45,3.09,6,1,1
2022-01-02,S001,P0010,Clothing,North,171,39,163,47.8,11.44,0.05,Sunny,0,12.71,Summer,303,9.13,2.3099999999999987,0.20192307692307682,0.7991803278688525,0.22674418604651161,-1.2700000000000014,10.867999999999999,423.8519999999999,0.286,132,1.7616279069767442,6,1,1
2022-01-02,S001,P0011,Furniture,East,215,12,173,16.92,53.84,0.0,Cloudy,1,53.79,Spring,310,32.98,20.860000000000007,0.3874442793462111,0.6696428571428571,0.05555555555555555,0.05000000000000426,53.84,646.08,4.141538461538461,203,1.4351851851851851,6,1,1
2022-01-02,S001,P0012,Furniture,East,281,56,187,70.71,57.84,0.05,Snowy,1,60.99,Summer,295,43.81,14.030000000000001,0.24256569847856155,0.7809231627388091,0.19858156028368795,-3.1499999999999986,54.948,3077.088,1.0147368421052632,225,1.0460992907801419,6,1,1
2022-01-02,S001,P0013,Toys,North,455,31,124,44.46,35.51,0.15,Cloudy,1,31.06,Autumn,120,27.03,8.479999999999997,0.23880597014925364,0.6819181698196216,0.06798245614035088,4.449999999999999,30.1835,935.6885,1.1096875,424,0.2631578947368421,6,1,1
2022-01-02,S001,P0014,Electronics,West,84,25,20,23.36,31.41,0.0,Cloudy,1,28.6,Spring,287,22.42,8.989999999999998,0.2862145813435211,1.026272577996716,0.29411764705882354,2.8099999999999987,31.41,785.25,1.208076923076923,59,3.376470588235294,6,1,1
2022-01-02,S001,P0015,Electronics,East,246,198,67,203.23,28.06,0.2,Cloudy,1,30.29,Winter,455,15.03,13.03,0.4643620812544547,0.9694951770063165,0.8016194331983806,-2.2300000000000004,22.448,4444.704,0.14100502512562813,48,1.8421052631578947,6,1,1
2022-01-02,S001,P0016,Electronics,West,399,77,147,67.55,35.67,0.15,Snowy,0,38.02,Summer,363,25.9,9.770000000000003,0.27389963554807967,1.1232676878191101,0.1925,-2.3500000000000014,30.3195,2334.6015,0.4573076923076923,322,0.9075,6,1,1
2022-01-02,S001,P0017,Furniture,West,242,165,105,181.86,28.18,0.05,Cloudy,0,27.5,Autumn,296,17.67,10.509999999999998,0.37295954577714685,0.9023296510992015,0.6790123456790124,0.6799999999999997,26.770999999999997,4417.214999999999,0.16975903614457832,77,1.2181069958847737,6,1,1
2022-01-02,S001,P0018,Toys,North,478,42,168,55.16,74.42,0.05,Snowy,0,69.67,Summer,202,53.91,20.510000000000005,0.27559795753829625,0.7478632478632479,0.08768267223382047,4.75,70.699,2969.3579999999997,1.7306976744186047,436,0.42171189979123175,6,1,1
2022-01-02,S001,P0019,Furniture,South,156,8,67,24.41,91.95,0.05,Cloudy,1,87.43,Spring,110,54.4,37.550000000000004,0.40837411636759113,0.3148366784730421,0.050955414012738856,4.519999999999996,87.35249999999999,698.8199999999999,10.216666666666667,148,0.7006369426751592,6,1,1
2022-01-02,S001,P0020,Electronics,North,221,174,168,187.49,97.88,0.0,Snowy,0,99.5,Autumn,247,76.44,21.439999999999998,0.21904372701266855,0.9231258952729587,0.7837837837837838,-1.6200000000000045,97.88,17031.12,0.5593142857142857,47,1.1126126126126126,6,1,1
2022-01-02,S002,P0001,Electronics,West,402,343,141,339.04,66.57,0.2,Rainy,1,63.92,Summer,546,34.44,32.129999999999995,0.48264984227129337,1.0087048582519702,0.8511166253101737,2.6499999999999915,53.256,18266.808,0.1935174418604651,59,1.3548387096774193,6,1,1
2022-01-02,S002,P0002,Furniture,West,132,71,60,82.44,90.36,0.05,Rainy,0,86.73,Winter,337,71.36,19.0,0.21027003098716246,0.8509108341323106,0.5338345864661654,3.6299999999999955,85.842,6094.782,1.255,61,2.5338345864661656,6,1,1
2022-01-02,S002,P0003,Groceries,West,218,157,31,153.42,92.24,0.05,Snowy,1,89.57,Autumn,394,55.5,36.739999999999995,0.39830875975715524,1.016707680352286,0.7168949771689498,2.6700000000000017,87.62799999999999,13757.595999999998,0.5837974683544304,61,1.7990867579908676,6,1,1
2022-01-02,S002,P0004,Groceries,South,131,88,109,100.61,68.71,0.0,Snowy,0,69.34,Spring,261,38.42,30.289999999999992,0.4408383059234463,0.8660564905029032,0.6666666666666666,-0.6300000000000097,68.71,6046.48,0.7720224719101123,43,1.9772727272727273,6,1,1
2022-01-02,S002,P0005,Groceries,North,93,64,128,57.53,87.22,0.05,Cloudy,1,90.59,Spring,350,59.23,27.990000000000002,0.3209126347168081,1.0934563471723902,0.6808510638297872,-3.3700000000000045,82.859,5302.976,1.341846153846154,29,3.723404255319149,6,1,1
2022-01-02,S002,P0006,Groceries,East,344,273,154,273.1,79.38,0.0,Rainy,0,77.28,Autumn,363,52.19,27.189999999999998,0.3425296044343663,0.9959868661072601,0.7913043478260869,2.0999999999999943,79.38,21670.739999999998,0.2897080291970803,71,1.0521739130434782,6,1,1
2022-01-02,S002,P0007,Groceries,North,340,247,148,264.18,17.41,0.15,Snowy,0,13.57,Summer,453,13.21,4.199999999999999,0.24124066628374494,0.931442793574176,0.7243401759530792,3.84,14.798499999999999,3655.2295,0.07020161290322581,93,1.3284457478005864,6,1,1
2022-01-02,S002,P0008,Electronics,North,241,42,187,46.32,14.8,0.15,Sunny,1,13.94,Spring,106,10.96,3.84,0.2594594594594594,0.8875739644970414,0.17355371900826447,0.8600000000000012,12.58,528.36,0.34418604651162793,199,0.4380165289256198,6,1,1
2022-01-02,S002,P0009,Electronics,North,296,197,157,195.61,30.5,0.0,Sunny,0,28.86,Spring,291,20.56,9.940000000000001,0.32590163934426236,1.0019836223996743,0.6632996632996633,1.6400000000000006,30.5,6008.5,0.15404040404040403,99,0.9797979797979798,6,1,1
2022-01-02,S002,P0010,Groceries,West,472,374,65,387.41,27.84,0.15,Cloudy,1,32.0,Spring,488,17.8,10.04,0.36063218390804597,0.962900028320589,0.7906976744186046,-4.16,23.663999999999998,8850.336,0.07424,98,1.0317124735729386,6,1,1
2022-01-02,S002,P0011,Furniture,East,308,154,22,169.13,88.62,0.0,Cloudy,0,86.3,Winter,292,70.85,17.77000000000001,0.20051907018731674,0.9051901487098102,0.49838187702265374,2.3200000000000074,88.62,13647.480000000001,0.571741935483871,154,0.9449838187702265,6,1,1
2022-01-02,S002,P0012,Toys,North,434,236,30,239.09,82.35,0.2,Rainy,0,83.13,Autumn,356,46.61,35.739999999999995,0.4340012143290832,0.9829647215627473,0.542528735632184,-0.7800000000000011,65.88,15547.679999999998,0.3474683544303797,198,0.8183908045977012,6,1,1
2022-01-02,S002,P0013,Toys,North,287,278,92,279.91,92.57,0.1,Sunny,1,97.09,Summer,336,68.86,23.709999999999994,0.25613049584098513,0.989640810223915,0.9652777777777778,-4.52000000000001,83.313,23161.014,0.3317921146953405,9,1.1666666666666667,6,1,1
2022-01-02,S002,P0014,Furniture,West,190,27,134,31.53,94.38,0.05,Rainy,0,89.47,Autumn,164,56.56,37.81999999999999,0.4007204916295825,0.8300030740854596,0.14136125654450263,4.909999999999997,89.66099999999999,2420.8469999999998,3.3707142857142856,163,0.8586387434554974,6,1,1
2022-01-02,S002,P0015,Toys,North,353,106,191,110.49,70.59,0.0,Cloudy,1,75.27,Winter,284,45.87,24.720000000000006,0.3501912452188696,0.9507579155081174,0.2994350282485876,-4.679999999999993,70.59,7482.54,0.6597196261682243,247,0.8022598870056498,6,1,1
2022-01-02,S002,P0016,Toys,West,210,154,70,166.83,63.13,0.1,Sunny,0,67.23,Autumn,439,32.52,30.61,0.4848724853476952,0.9175951856044806,0.7298578199052133,-4.100000000000001,56.817,8749.818,0.4072903225806452,56,2.080568720379147,6,1,1
2022-01-02,S002,P0017,Clothing,West,193,176,38,174.49,46.04,0.05,Rainy,1,41.4,Autumn,361,25.62,20.419999999999998,0.44352736750651606,1.0029061484984898,0.9072164948453608,4.640000000000001,43.738,7697.888,0.26011299435028246,17,1.8608247422680413,6,1,1
2022-01-02,S002,P0018,Groceries,East,124,124,46,116.05,21.07,0.1,Sunny,0,21.71,Autumn,389,12.31,8.76,0.41575700047460845,1.0593763348996155,0.992,-0.6400000000000006,18.963,2351.4120000000003,0.16856000000000002,0,3.112,6,1,1
2022-01-02,S002,P0019,Toys,East,492,479,132,469.74,79.11,0.0,Cloudy,0,80.06,Winter,591,43.67,35.44,0.44798381999747183,1.0175468411437312,0.9716024340770791,-0.9500000000000028,79.11,37893.69,0.1648125,13,1.1987829614604462,6,1,1
2022-01-02,S002,P0020,Clothing,South,222,78,42,76.55,64.99,0.0,Sunny,1,65.4,Summer,266,34.58,30.409999999999997,0.46791814125250036,1.0058027079303675,0.34977578475336324,-0.4100000000000108,64.99,5069.219999999999,0.8226582278481012,144,1.1928251121076232,6,1,1
2022-01-02,S003,P0001,Toys,West,277,114,40,132.41,73.48,0.1,Cloudy,0,72.55,Autumn,406,52.85,20.630000000000003,0.2807566684812194,0.854508657521925,0.41007194244604317,0.9300000000000068,66.132,7539.048000000001,0.6389565217391304,163,1.460431654676259,6,1,1
2022-01-02,S003,P0002,Groceries,East,175,2,140,-3.4,87.5,0.0,Rainy,0,91.2,Autumn,132,60.79,26.71,0.3052571428571429,-0.8333333333333334,0.011363636363636364,-3.700000000000003,87.5,175.0,29.166666666666668,173,0.75,6,1,1
2022-01-02,S003,P0003,Toys,East,157,7,187,22.8,88.68,0.2,Cloudy,1,87.38,Autumn,192,59.91,28.77000000000001,0.32442489851150214,0.29411764705882354,0.04430379746835443,1.3000000000000114,70.944,496.608,11.085,150,1.2151898734177216,6,1,1
2022-01-02,S003,P0004,Furniture,West,120,54,154,49.64,82.36,0.2,Snowy,0,85.85,Autumn,266,50.49,31.869999999999997,0.38695968916949974,1.066350710900474,0.4462809917355372,-3.489999999999995,65.888,3557.952,1.4974545454545454,66,2.1983471074380163,6,1,1
2022-01-02,S003,P0005,Furniture,East,375,282,61,297.42,38.56,0.05,Cloudy,0,36.57,Winter,494,19.59,18.970000000000002,0.4919605809128631,0.94497687822532,0.75,1.990000000000002,36.632,10330.224,0.13625441696113075,93,1.3138297872340425,6,1,1
2022-01-02,S003,P0006,Groceries,East,302,93,33,106.58,97.74,0.0,Cloudy,0,97.69,Winter,175,56.36,41.379999999999995,0.4233681195007162,0.8644729503625209,0.3069306930693069,0.04999999999999716,97.74,9089.82,1.0397872340425531,209,0.5775577557755776,6,1,1
2022-01-02,S003,P0007,Electronics,West,375,85,40,85.31,37.68,0.15,Cloudy,0,36.72,Autumn,257,23.64,14.04,0.37261146496815284,0.9848221527053643,0.22606382978723405,0.9600000000000009,32.028,2722.38,0.4381395348837209,290,0.6835106382978723,6,1,1
2022-01-02,S003,P0008,Clothing,South,248,136,50,130.52,36.03,0.05,Rainy,0,37.49,Spring,190,24.25,11.780000000000001,0.3269497640854843,1.0340632603406326,0.5461847389558233,-1.4600000000000009,34.2285,4655.075999999999,0.26299270072992703,112,0.7630522088353414,6,1,1
2022-01-02,S003,P0009,Electronics,West,219,140,196,139.46,88.97,0.0,Snowy,1,91.53,Spring,423,58.19,30.78,0.3459593121276835,0.9967250462765199,0.6363636363636364,-2.5600000000000023,88.97,12455.8,0.6309929078014185,79,1.9227272727272726,6,1,1
2022-01-02,S003,P0010,Furniture,West,146,79,155,94.23,16.48,0.1,Cloudy,1,21.42,Spring,359,9.94,6.540000000000001,0.3968446601941748,0.829570513493647,0.5374149659863946,-4.940000000000001,14.832,1171.728,0.20600000000000002,67,2.442176870748299,6,1,1
2022-01-02,S003,P0011,Furniture,South,218,106,111,117.65,58.37,0.1,Cloudy,1,58.1,Autumn,405,31.21,27.159999999999997,0.4653075209868083,0.8933839022334598,0.4840182648401826,0.269999999999996,52.533,5568.4980000000005,0.5455140186915888,112,1.8493150684931507,6,1,1
2022-01-02,S003,P0012,Groceries,West,260,1,142,1.99,27.86,0.05,Snowy,1,31.78,Winter,91,15.11,12.75,0.4576453697056712,0.33444816053511706,0.0038314176245210726,-3.9200000000000017,26.467,26.467,13.93,259,0.3486590038314176,6,1,1
2022-01-02,S003,P0013,Electronics,West,414,203,53,206.35,39.14,0.05,Rainy,1,35.3,Autumn,280,28.28,10.86,0.2774655084312723,0.9790209790209791,0.4891566265060241,3.8400000000000034,37.183,7548.149,0.19186274509803922,211,0.6746987951807228,6,1,1
2022-01-02,S003,P0014,Toys,North,420,368,71,384.47,66.51,0.0,Cloudy,0,70.84,Spring,552,39.23,27.28000000000001,0.41016388513005575,0.95467870391989,0.8741092636579573,-4.329999999999998,66.51,24475.68,0.1802439024390244,52,1.3111638954869358,6,1,1
2022-01-02,S003,P0015,Electronics,East,435,286,159,283.25,89.65,0.2,Snowy,0,84.99,Winter,536,66.35,23.30000000000001,0.25989960959286124,1.0061565523306948,0.6559633027522935,4.660000000000011,71.72000000000001,20511.920000000006,0.3123693379790941,149,1.2293577981651376,6,1,1
2022-01-02,S003,P0016,Clothing,South,230,69,173,70.77,86.7,0.2,Rainy,0,91.05,Spring,190,61.95,24.75,0.28546712802768165,0.9614044865542707,0.2987012987012987,-4.349999999999994,69.36,4785.84,1.2385714285714287,161,0.8225108225108225,6,1,1
2022-01-02,S003,P0017,Toys,South,456,52,78,65.67,29.69,0.2,Snowy,0,25.27,Summer,113,16.63,13.060000000000002,0.4398787470528798,0.7799610019499025,0.1137855579868709,4.420000000000002,23.752000000000002,1235.104,0.560188679245283,404,0.24726477024070023,6,1,1
2022-01-02,S003,P0018,Toys,East,319,109,83,126.67,86.93,0.1,Rainy,1,82.59,Winter,320,66.35,20.580000000000013,0.23674220637294388,0.8537636093052401,0.340625,4.340000000000003,78.23700000000001,8527.833,0.7902727272727273,210,1.0,6,1,1
2022-01-02,S003,P0019,Furniture,North,59,50,135,44.37,59.33,0.1,Cloudy,0,54.98,Spring,132,31.56,27.77,0.4680600033709759,1.102049812651532,0.8333333333333334,4.350000000000001,53.397,2669.85,1.1633333333333333,9,2.2,6,1,1
2022-01-02,S003,P0020,Electronics,East,155,0,92,9.42,57.07,0.1,Rainy,1,53.34,Summer,97,36.85,20.22,0.35430173471175747,0.0,0.0,3.729999999999997,51.363,0.0,57.07,155,0.6217948717948718,6,1,1
2022-01-02,S004,P0001,Electronics,North,144,22,45,39.12,74.16,0.15,Rainy,0,69.74,Autumn,318,51.24,22.919999999999995,0.3090614886731391,0.5483549351944168,0.15172413793103448,4.420000000000002,63.035999999999994,1386.792,3.2243478260869565,122,2.193103448275862,6,1,1
2022-01-02,S004,P0002,Electronics,East,283,45,156,46.65,59.38,0.0,Sunny,1,62.4,Spring,245,43.77,15.61,0.26288312563152577,0.944386149003148,0.15845070422535212,-3.019999999999996,59.38,2672.1,1.2908695652173914,238,0.8626760563380281,6,1,1
2022-01-02,S004,P0003,Clothing,East,347,89,122,87.77,48.18,0.0,Sunny,1,49.64,Spring,200,25.25,22.93,0.4759236197592362,1.0025909654162444,0.2557471264367816,-1.4600000000000009,48.18,4288.0199999999995,0.5353333333333333,258,0.5747126436781609,6,1,1
2022-01-02,S004,P0004,Groceries,East,410,209,128,224.66,94.75,0.2,Snowy,0,90.1,Autumn,474,66.11,28.64,0.30226912928759897,0.9261721173446779,0.5085158150851582,4.650000000000006,75.8,15842.199999999999,0.4511904761904762,201,1.1532846715328466,6,1,1
2022-01-02,S004,P0005,Toys,West,99,4,76,14.91,60.89,0.05,Sunny,0,59.42,Autumn,90,44.2,16.689999999999998,0.2741008375759566,0.251414204902577,0.04,1.4699999999999989,57.8455,231.382,12.178,95,0.9,6,1,1
2022-01-02,S004,P0006,Toys,East,97,47,138,52.02,14.71,0.05,Cloudy,0,16.85,Autumn,195,11.02,3.6900000000000013,0.2508497620666214,0.886457940399849,0.47959183673469385,-2.1400000000000006,13.9745,656.8015,0.30645833333333333,50,1.989795918367347,6,1,1
2022-01-02,S004,P0007,Furniture,West,339,115,95,124.22,33.09,0.1,Rainy,0,28.55,Spring,336,17.65,15.440000000000005,0.4666062254457541,0.9183836447851781,0.3382352941176471,4.540000000000003,29.781000000000002,3424.815,0.2852586206896552,224,0.9882352941176471,6,1,1
2022-01-02,S004,P0008,Toys,South,144,27,119,21.73,98.75,0.15,Snowy,0,102.7,Summer,180,68.03,30.72,0.3110886075949367,1.1878574571051475,0.18620689655172415,-3.950000000000003,83.9375,2266.3125,3.5267857142857144,117,1.2413793103448276,6,1,1
2022-01-02,S004,P0009,Furniture,South,110,90,28,103.6,12.4,0.2,Snowy,0,8.56,Autumn,353,7.3,5.1000000000000005,0.4112903225806452,0.8604206500956023,0.8108108108108109,3.84,9.920000000000002,892.8000000000002,0.13626373626373628,20,3.18018018018018,6,1,1
2022-01-02,S004,P0010,Groceries,South,348,206,67,214.99,92.01,0.15,Snowy,1,87.81,Autumn,474,67.22,24.790000000000006,0.2694272361699816,0.9537478586971618,0.5902578796561605,4.200000000000003,78.2085,16110.951000000001,0.4444927536231884,142,1.3581661891117478,6,1,1
2022-01-02,S004,P0011,Toys,East,458,328,144,339.54,92.12,0.2,Sunny,1,87.37,Spring,412,46.89,45.230000000000004,0.4909900130264872,0.9631761320256064,0.7145969498910676,4.75,73.69600000000001,24172.288000000004,0.28,130,0.8976034858387799,6,1,1
2022-01-02,S004,P0012,Groceries,South,403,155,24,145.99,37.39,0.2,Sunny,0,38.71,Spring,397,28.89,8.5,0.22733351163412677,1.054493502959385,0.38366336633663367,-1.3200000000000003,29.912000000000003,4636.360000000001,0.23967948717948717,248,0.9826732673267327,6,1,1
2022-01-02,S004,P0013,Clothing,West,198,184,161,191.55,85.35,0.1,Rainy,1,80.79,Spring,460,47.85,37.49999999999999,0.4393673110720562,0.9555959491041287,0.9246231155778895,4.559999999999988,76.815,14133.96,0.4613513513513513,14,2.3115577889447234,6,1,1
2022-01-02,S004,P0014,Electronics,East,472,16,166,28.75,82.64,0.0,Cloudy,0,78.35,Autumn,166,54.15,28.490000000000002,0.3447483059051307,0.5378151260504201,0.03382663847780127,4.290000000000006,82.64,1322.24,4.861176470588235,456,0.35095137420718814,6,1,1
2022-01-02,S004,P0015,Toys,North,178,90,79,98.56,92.19,0.1,Snowy,1,97.07,Summer,314,63.7,28.489999999999995,0.30903568716780555,0.9039775010044194,0.5027932960893855,-4.8799999999999955,82.971,7467.39,1.013076923076923,88,1.7541899441340782,6,1,1
2022-01-02,S004,P0016,Clothing,West,215,178,111,180.76,61.41,0.0,Sunny,0,61.32,Spring,433,45.04,16.369999999999997,0.26656896270965635,0.9793133802816902,0.8240740740740741,0.0899999999999963,61.41,10930.98,0.34307262569832403,37,2.0046296296296298,6,1,1
2022-01-02,S004,P0017,Electronics,South,477,256,150,254.89,96.47,0.2,Cloudy,0,93.35,Spring,436,60.36,36.11,0.3743132580076708,1.0004298722107157,0.5355648535564853,3.1200000000000045,77.176,19757.056,0.37536964980544746,221,0.9121338912133892,6,1,1
2022-01-02,S004,P0018,Furniture,South,198,27,62,25.51,89.33,0.0,Sunny,0,89.63,Spring,77,55.38,33.949999999999996,0.3800514944587484,1.0184835910976988,0.135678391959799,-0.29999999999999716,89.33,2411.91,3.1903571428571427,171,0.3869346733668342,6,1,1
