date,store_id,product_id,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,holiday/promotion,competitor_pricing,visitors,cost,category_Electronics,category_Furniture,category_Groceries,category_Toys,region_North,region_South,region_West,weather_condition_Rainy,weather_condition_Snowy,weather_condition_Sunny,seasonality_Spring,seasonality_Summer,seasonality_Winter
2022-01-03,S001,P0002,282,199,70,193.26,54.02,0,0,52.91,399,30.78,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-03,S001,P0003,183,176,124,168.28,26.03,10,0,29.38,456,13.71,0,0,0,1,0,1,0,1,0,0,0,0,1
2022-01-03,S001,P0004,239,214,51,228.51,10.19,0,1,7.82,500,5.68,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-03,S001,P0005,368,165,56,170.76,95.54,0,0,91.29,357,57.86,0,0,1,0,0,0,1,0,0,1,1,0,0
2022-01-03,S001,P0006,57,9,40,13.6,57.65,5,0,58.01,229,34.7,0,1,0,0,0,1,0,0,0,1,0,1,0
2022-01-03,S001,P0007,460,140,70,143.7,87.85,20,0,91.9,218,69.4,0,0,0,0,0,1,0,0,0,1,0,0,1
2022-01-03,S001,P0008,214,177,150,178.0,53.94,5,0,51.47,262,34.13,0,0,1,0,0,0,1,0,1,0,0,0,0
2022-01-03,S001,P0009,407,217,55,217.69,61.42,20,0,65.86,279,45.22,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-01-03,S001,P0010,51,47,155,38.08,99.14,10,0,102.66,256,52.66,1,0,0,0,0,0,1,0,1,0,0,0,0
2022-01-03,S001,P0011,252,3,98,5.18,60.52,0,0,62.72,123,30.27,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-01-03,S001,P0012,72,2,62,9.81,86.93,15,0,83.11,238,45.53,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-01-03,S001,P0013,194,18,120,20.5,83.11,10,1,85.16,310,62.13,0,0,0,0,0,1,0,0,1,0,0,1,0
2022-01-03,S001,P0014,302,242,145,255.54,32.28,10,1,30.1,377,16.61,0,0,0,1,0,1,0,1,0,0,0,0,1
2022-01-03,S001,P0015,330,228,157,246.91,52.17,10,1,52.43,305,41.62,0,0,0,1,1,0,0,0,0,1,0,1,0
2022-01-03,S001,P0016,148,31,160,35.11,93.61,15,1,94.15,146,56.96,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-01-03,S001,P0017,315,16,197,33.51,98.25,5,0,100.34,235,63.11,0,0,0,0,1,0,0,0,0,1,1,0,0
2022-01-03,S001,P0018,97,20,147,37.26,78.53,5,0,75.48,114,58.41,0,1,0,0,0,0,0,1,0,0,0,0,0
2022-01-03,S001,P0019,240,193,171,203.45,56.91,0,1,54.2,304,45.0,0,1,0,0,0,1,0,0,0,1,1,0,0
2022-01-03,S001,P0020,178,118,162,110.02,35.32,20,1,37.56,352,21.76,0,0,0,1,1,0,0,0,0,0,0,1,0
2022-01-03,S002,P0001,405,96,171,100.82,48.08,0,1,49.4,390,32.61,0,0,0,1,1,0,0,1,0,0,0,0,0
2022-01-03,S002,P0002,200,48,47,55.45,46.95,15,1,43.48,231,32.46,1,0,0,0,1,0,0,0,1,0,0,1,0
2022-01-03,S002,P0003,327,130,166,127.03,94.45,20,1,99.26,207,54.2,0,1,0,0,0,0,1,0,0,0,0,0,1
2022-01-03,S002,P0004,409,11,48,8.25,27.28,10,1,28.61,88,19.09,0,0,1,0,1,0,0,0,1,0,0,0,0
2022-01-03,S002,P0005,327,313,194,326.56,29.74,0,1,31.67,470,23.47,0,0,1,0,0,0,1,0,1,0,0,0,1
2022-01-03,S002,P0006,388,352,199,365.82,27.64,5,0,27.19,445,15.93,0,1,0,0,1,0,0,0,1,0,0,1,0
2022-01-03,S002,P0007,483,265,108,277.23,60.54,5,0,55.83,398,38.15,0,0,0,1,0,1,0,1,0,0,0,0,0
2022-01-03,S002,P0008,70,11,137,23.62,58.55,10,0,63.45,90,44.74,0,1,0,0,0,1,0,0,0,0,0,1,0
2022-01-03,S002,P0009,288,191,29,207.27,58.59,0,0,60.98,430,41.91,0,0,1,0,0,1,0,0,0,0,0,1,0
2022-01-03,S002,P0010,270,185,150,192.21,95.48,0,1,91.76,309,64.27,1,0,0,0,0,0,1,1,0,0,0,0,1
2022-01-03,S002,P0011,217,143,66,154.26,37.81,20,1,37.14,320,20.54,0,0,0,0,1,0,0,0,1,0,0,0,0
2022-01-03,S002,P0012,221,85,84,104.48,48.7,10,0,51.33,384,36.42,1,0,0,0,0,0,1,1,0,0,1,0,0
2022-01-03,S002,P0013,303,270,164,268.73,65.89,10,0,64.52,566,51.68,0,0,1,0,0,0,1,0,0,0,0,1,0
2022-01-03,S002,P0014,298,233,143,245.02,20.37,0,1,23.3,374,12.41,0,0,1,0,0,0,1,1,0,0,1,0,0
2022-01-03,S002,P0015,193,187,57,177.8,46.25,0,0,49.2,453,31.38,0,1,0,0,0,0,1,0,1,0,1,0,0
2022-01-03,S002,P0016,205,39,147,37.83,71.74,10,0,76.17,319,38.83,1,0,0,0,0,1,0,1,0,0,0,0,1
2022-01-03,S002,P0017,427,234,195,231.16,20.57,10,1,22.24,473,15.85,0,0,0,1,0,0,1,1,0,0,0,0,0
2022-01-03,S002,P0018,365,213,106,208.31,29.88,20,1,25.73,487,15.83,0,0,0,0,0,1,0,1,0,0,0,0,0
2022-01-03,S002,P0019,111,55,163,71.88,73.98,15,1,73.5,233,46.08,0,0,0,0,1,0,0,1,0,0,0,0,1
2022-01-03,S002,P0020,271,22,178,15.3,45.02,10,0,47.01,192,29.77,0,0,1,0,0,1,0,0,0,1,1,0,0
2022-01-03,S003,P0001,134,100,185,100.66,82.88,10,1,86.74,176,44.44,0,0,0,0,1,0,0,0,0,1,0,0,0
2022-01-03,S003,P0002,405,353,74,355.08,17.36,0,1,17.32,592,13.17,0,0,1,0,1,0,0,0,0,0,1,0,0
2022-01-03,S003,P0003,290,255,118,246.78,42.7,20,0,40.38,425,31.95,1,0,0,0,0,0,1,0,1,0,0,0,0
2022-01-03,S003,P0004,403,154,189,166.81,89.67,15,0,88.99,319,49.48,0,0,0,0,0,1,0,0,0,1,0,0,0
2022-01-03,S003,P0005,311,147,29,154.97,65.77,0,1,61.06,401,33.94,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-03,S003,P0006,448,342,112,357.52,95.74,10,0,94.29,624,65.09,1,0,0,0,1,0,0,0,0,0,0,1,0
2022-01-03,S003,P0007,277,54,126,48.62,98.9,0,0,97.62,106,77.54,0,1,0,0,0,0,1,0,0,0,0,1,0
2022-01-03,S003,P0008,421,289,112,292.21,41.11,15,0,36.9,441,24.53,0,0,0,1,0,0,0,0,0,0,0,1,0
2022-01-03,S003,P0009,241,179,135,198.59,42.07,0,1,37.66,426,31.84,0,0,0,1,0,1,0,0,1,0,0,0,1
2022-01-03,S003,P0010,186,175,75,177.8,95.89,0,1,96.19,424,56.95,0,1,0,0,0,1,0,1,0,0,0,0,0
2022-01-03,S003,P0011,413,209,86,220.54,84.12,5,0,89.06,413,61.35,0,0,0,0,0,0,1,0,0,1,1,0,0
2022-01-03,S003,P0012,112,109,46,113.33,71.21,20,1,74.71,295,48.27,0,0,0,1,0,0,0,1,0,0,0,1,0
2022-01-03,S003,P0013,268,43,78,49.77,49.23,0,1,47.75,154,28.71,0,0,1,0,0,1,0,1,0,0,1,0,0
2022-01-03,S003,P0014,347,58,38,49.31,21.87,10,1,25.0,272,17.39,0,0,0,1,0,1,0,1,0,0,0,0,0
2022-01-03,S003,P0015,495,399,86,390.1,60.83,0,1,60.34,673,46.18,1,0,0,0,0,1,0,0,0,0,1,0,0
2022-01-03,S003,P0016,324,95,145,111.3,56.78,20,0,60.75,195,31.3,0,0,0,0,0,0,1,1,0,0,0,0,1
2022-01-03,S003,P0017,330,296,138,297.58,76.12,5,0,77.55,579,49.93,0,0,0,0,0,0,1,0,1,0,1,0,0
2022-01-03,S003,P0018,297,105,66,104.66,98.9,10,0,96.55,326,76.4,1,0,0,0,0,0,0,0,0,1,0,0,1
2022-01-03,S003,P0019,169,103,47,107.67,46.24,5,0,47.84,304,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03,S003,P0020,257,131,103,123.65,16.35,15,0,19.59,387,10.22,0,0,0,1,0,1,0,0,0,0,0,0,0
2022-01-03,S004,P0001,175,66,140,56.84,83.63,15,0,79.9,174,56.48,0,0,1,0,0,0,0,0,0,1,0,1,0
2022-01-03,S004,P0002,228,163,161,161.48,81.57,0,1,77.66,330,56.09,0,0,1,0,0,0,1,0,0,0,0,0,1
2022-01-03,S004,P0003,188,98,176,98.87,44.68,10,0,42.55,307,30.02,0,0,0,0,0,1,0,0,1,0,1,0,0
2022-01-03,S004,P0004,211,150,20,167.75,60.11,0,1,62.3,295,42.5,0,0,1,0,0,0,0,1,0,0,0,1,0
2022-01-03,S004,P0005,149,15,60,21.91,24.63,20,0,27.97,280,12.43,0,1,0,0,1,0,0,0,1,0,0,0,1
2022-01-03,S004,P0006,383,36,75,26.89,36.31,5,1,34.82,318,23.94,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-03,S004,P0007,478,303,153,307.7,11.36,15,1,15.64,532,7.68,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03,S004,P0008,217,209,35,215.04,63.1,10,1,65.17,371,44.89,1,0,0,0,0,0,0,1,0,0,0,0,1
2022-01-03,S004,P0009,73,69,65,68.51,30.82,20,0,35.26,180,21.24,1,0,0,0,0,0,1,0,0,1,0,0,1
2022-01-03,S004,P0010,467,143,183,139.44,23.73,0,0,21.84,433,13.16,1,0,0,0,0,0,1,0,1,0,0,0,1
2022-01-03,S004,P0011,353,239,44,255.26,29.49,5,0,31.68,474,18.02,0,0,0,0,0,0,1,0,0,1,0,0,1
2022-01-03,S004,P0012,471,192,115,188.72,74.42,15,1,75.61,293,46.56,0,0,1,0,1,0,0,0,0,0,0,0,0
2022-01-03,S004,P0013,129,23,92,38.86,58.3,20,1,59.12,84,40.9,0,0,0,0,0,1,0,1,0,0,0,0,0
2022-01-03,S004,P0014,301,165,34,160.46,60.58,0,1,58.02,253,42.36,0,0,1,0,0,0,0,0,0,1,0,0,1
2022-01-03,S004,P0015,423,85,73,95.5,73.48,0,0,77.0,264,52.61,0,0,1,0,0,1,0,1,0,0,1,0,0
2022-01-03,S004,P0016,385,79,130,86.62,16.18,10,0,18.35,259,11.07,0,0,1,0,0,0,0,0,0,0,1,0,0
2022-01-03,S004,P0017,74,33,29,43.64,38.52,15,0,39.57,195,23.83,0,0,0,1,1,0,0,1,0,0,1,0,0
2022-01-03,S004,P0018,467,270,108,270.37,46.93,0,0,46.83,420,27.11,1,0,0,0,0,1,0,0,1,0,0,0,1
2022-01-03,S004,P0019,140,1,47,-3.91,80.41,0,0,76.9,163,44.45,0,0,0,1,1,0,0,0,1,0,0,0,1
2022-01-03,S004,P0020,197,149,134,161.2,95.33,20,0,97.42,382,57.74,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-03,S005,P0001,159,3,145,18.12,36.3,0,0,34.96,133,22.06,0,0,1,0,1,0,0,0,1,0,0,0,1
2022-01-03,S005,P0002,322,59,111,78.35,82.08,10,1,84.13,295,57.33,1,0,0,0,1,0,0,0,0,1,1,0,0
2022-01-03,S005,P0003,106,15,101,25.13,46.4,20,0,49.42,177,27.1,0,0,1,0,0,0,0,0,1,0,0,1,0
2022-01-03,S005,P0004,475,351,132,358.12,59.76,5,0,57.14,402,32.7,0,0,1,0,0,1,0,0,0,0,1,0,0
2022-01-03,S005,P0005,83,66,57,63.37,60.35,20,1,60.81,245,47.82,0,0,1,0,1,0,0,0,0,1,0,0,1
2022-01-03,S005,P0006,117,62,58,59.04,40.61,10,1,44.37,331,20.76,0,0,1,0,0,0,1,0,1,0,0,0,0
2022-01-03,S005,P0007,368,77,44,95.69,63.61,5,1,63.81,180,49.73,0,0,0,0,0,0,1,1,0,0,0,0,1
2022-01-03,S005,P0008,207,177,154,173.93,97.09,5,1,95.17,313,60.84,1,0,0,0,0,1,0,0,1,0,0,1,0
2022-01-03,S005,P0009,398,349,98,350.47,52.72,10,0,55.74,627,35.21,1,0,0,0,0,0,1,0,0,1,0,0,1
2022-01-03,S005,P0010,476,74,25,91.48,14.41,20,1,11.25,347,10.65,0,0,1,0,1,0,0,0,0,1,1,0,0
2022-01-03,S005,P0011,119,40,151,43.92,74.14,0,1,69.67,314,57.07,0,0,1,0,1,0,0,0,0,0,0,0,1
2022-01-03,S005,P0012,77,72,27,68.01,46.94,20,1,46.58,250,37.55,0,0,0,1,1,0,0,1,0,0,0,0,1
2022-01-03,S005,P0013,191,190,126,205.54,23.04,5,0,19.33,386,15.94,0,0,0,1,0,1,0,0,1,0,0,0,0
2022-01-03,S005,P0014,419,263,189,263.83,28.02,5,1,23.72,438,19.35,0,0,0,1,1,0,0,0,0,1,0,0,0
2022-01-03,S005,P0015,184,126,175,143.76,86.82,20,0,85.26,305,47.97,0,0,0,1,0,1,0,0,0,0,0,0,0
2022-01-03,S005,P0016,361,17,171,25.61,80.31,5,1,76.56,119,52.25,0,0,0,0,1,0,0,0,0,0,1,0,0
2022-01-03,S005,P0017,154,19,116,37.45,41.28,10,0,40.59,240,29.74,0,0,0,1,0,0,0,1,0,0,1,0,0
2022-01-03,S005,P0018,376,36,53,43.47,38.42,0,1,35.98,303,30.32,0,0,0,1,1,0,0,0,1,0,0,0,1
2022-01-03,S005,P0019,268,207,177,198.44,59.93,20,0,64.67,416,30.64,0,0,0,1,1,0,0,0,1,0,0,0,0
2022-01-03,S005,P0020,451,91,193,99.88,66.76,5,0,62.53,338,49.75,0,0,0,1,0,1,0,0,0,1,0,1,0
2022-01-04,S001,P0001,85,58,193,52.87,77.88,15,1,75.99,267,58.0,0,0,1,0,0,1,0,0,0,0,0,0,1
2022-01-04,S001,P0002,91,91,142,82.65,88.22,15,1,87.44,387,55.51,1,0,0,0,1,0,0,0,0,1,0,0,0
2022-01-04,S001,P0003,184,70,191,82.51,10.55,15,0,7.6,187,6.54,0,0,0,1,0,1,0,0,0,0,0,0,1
2022-01-04,S001,P0004,209,0,123,15.37,44.81,5,1,45.53,232,35.19,1,0,0,0,1,0,0,0,0,1,0,0,1
2022-01-04,S001,P0005,470,32,192,45.57,69.65,10,0,73.5,284,42.68,1,0,0,0,0,0,0,0,1,0,1,0,0
2022-01-04,S001,P0006,127,8,84,0.54,53.35,20,0,55.07,241,27.54,0,0,0,0,0,1,0,0,0,0,1,0,0
2022-01-04,S001,P0007,367,341,39,336.71,33.47,5,0,28.95,513,25.44,0,0,1,0,1,0,0,0,0,0,1,0,0
2022-01-04,S001,P0008,404,347,183,350.96,61.1,20,0,58.46,541,46.92,1,0,0,0,0,0,0,0,0,1,0,0,1
2022-01-04,S001,P0009,403,15,187,26.72,45.25,10,0,46.74,102,29.98,0,0,1,0,1,0,0,0,0,1,0,1,0
2022-01-04,S001,P0010,494,85,122,92.86,94.98,20,0,98.87,158,73.29,0,0,0,1,0,0,0,1,0,0,0,0,0
2022-01-04,S001,P0011,421,30,33,49.2,24.21,0,0,25.48,148,16.79,0,0,0,1,0,1,0,0,0,1,1,0,0
2022-01-04,S001,P0012,150,136,129,140.64,66.07,5,0,70.84,301,35.75,1,0,0,0,0,0,1,0,1,0,0,0,1
2022-01-04,S001,P0013,94,31,174,46.7,34.68,10,0,33.73,178,19.09,0,0,0,1,1,0,0,0,0,1,0,0,1
2022-01-04,S001,P0014,77,7,76,22.66,98.28,15,1,95.38,254,62.73,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-04,S001,P0015,430,377,118,371.89,87.24,10,1,88.66,640,56.55,1,0,0,0,0,0,1,0,0,0,1,0,0
2022-01-04,S001,P0016,168,28,32,33.2,93.4,10,0,93.22,216,60.6,0,0,1,0,1,0,0,0,0,1,0,1,0
2022-01-04,S001,P0017,353,348,36,349.59,53.02,0,1,57.08,637,41.63,0,0,0,1,0,0,1,0,0,0,0,0,0
2022-01-04,S001,P0018,380,258,66,258.58,58.54,5,1,60.77,451,38.03,0,0,1,0,0,1,0,0,0,1,0,1,0
2022-01-04,S001,P0019,127,41,191,50.38,63.29,15,1,61.73,187,44.31,0,0,0,1,0,0,1,0,0,1,0,0,0
2022-01-04,S001,P0020,153,49,139,44.55,10.93,0,1,10.76,299,8.24,1,0,0,0,1,0,0,0,1,0,0,0,1
2022-01-04,S002,P0001,108,83,25,85.5,45.49,5,1,44.33,256,33.98,0,0,0,0,1,0,0,0,0,1,1,0,0
2022-01-04,S002,P0002,109,60,172,71.47,52.33,10,1,51.78,296,36.97,0,1,0,0,0,0,1,0,0,0,0,1,0
2022-01-04,S002,P0003,493,448,113,459.44,41.55,15,0,44.02,567,32.69,0,0,0,1,1,0,0,1,0,0,0,0,1
2022-01-04,S002,P0004,289,11,21,26.96,58.13,0,1,61.63,268,34.57,0,0,0,1,0,0,0,0,0,1,0,1,0
2022-01-04,S002,P0005,425,390,175,407.4,25.67,10,0,23.55,532,19.68,0,0,1,0,0,0,0,0,1,0,1,0,0
2022-01-04,S002,P0006,118,81,139,88.67,33.96,0,0,29.22,133,20.15,0,0,0,0,0,0,1,0,0,1,0,1,0
2022-01-04,S002,P0007,449,121,118,132.54,81.35,20,0,82.18,318,54.2,1,0,0,0,1,0,0,0,0,0,1,0,0
2022-01-04,S002,P0008,184,44,152,52.26,57.34,20,0,56.99,280,31.5,0,0,1,0,0,0,1,1,0,0,1,0,0
2022-01-04,S002,P0009,239,88,31,104.13,50.36,15,0,47.77,301,36.42,0,0,0,1,0,0,0,0,0,0,0,0,1
2022-01-04,S002,P0010,216,142,172,138.75,51.34,15,1,53.35,338,35.33,0,0,1,0,0,0,1,1,0,0,0,0,0
2022-01-04,S002,P0011,291,48,69,48.65,13.09,20,1,11.98,187,10.2,0,0,0,1,1,0,0,0,1,0,0,1,0
2022-01-04,S002,P0012,74,61,87,67.72,94.85,0,0,93.92,305,59.3,1,0,0,0,1,0,0,0,0,0,0,0,1
2022-01-04,S002,P0013,429,140,180,151.22,16.47,5,0,17.47,336,10.57,1,0,0,0,0,0,0,0,0,1,0,1,0
2022-01-04,S002,P0014,467,390,188,408.18,82.15,15,1,79.63,587,42.9,0,0,0,1,0,0,1,0,0,0,0,1,0
2022-01-04,S002,P0015,121,91,197,93.99,61.13,5,0,62.56,236,44.03,0,0,0,1,1,0,0,1,0,0,0,1,0
2022-01-04,S002,P0016,134,32,107,32.03,63.74,10,0,61.83,280,50.41,0,0,1,0,0,0,0,0,1,0,0,0,1
2022-01-04,S002,P0017,152,60,92,54.96,66.78,10,1,67.89,161,50.31,1,0,0,0,0,0,0,0,1,0,0,0,1
2022-01-04,S002,P0018,236,206,63,220.44,30.12,15,1,27.89,488,21.33,0,0,0,0,0,1,0,0,0,1,0,0,1
2022-01-04,S002,P0019,253,108,36,107.84,31.26,10,1,33.52,318,23.73,0,0,1,0,0,0,1,0,0,1,0,1,0
2022-01-04,S002,P0020,403,349,42,340.49,21.47,0,0,17.22,566,12.89,0,1,0,0,0,0,0,1,0,0,0,0,1
2022-01-04,S003,P0001,335,271,147,276.13,81.01,20,0,83.63,448,53.74,0,1,0,0,0,1,0,1,0,0,0,1,0
2022-01-04,S003,P0002,293,202,130,215.12,59.97,5,1,61.76,290,31.99,1,0,0,0,0,1,0,0,1,0,1,0,0
2022-01-04,S003,P0003,169,34,91,24.17,26.87,10,0,30.53,165,16.5,0,0,0,1,1,0,0,0,1,0,0,1,0
2022-01-04,S003,P0004,294,165,43,164.1,99.12,10,0,97.69,318,56.78,0,0,0,0,0,0,1,1,0,0,0,1,0
2022-01-04,S003,P0005,69,2,161,21.27,24.29,5,0,25.5,180,12.47,0,0,1,0,1,0,0,1,0,0,0,1,0
2022-01-04,S003,P0006,328,308,113,323.67,18.48,0,1,17.76,368,9.76,1,0,0,0,0,0,0,1,0,0,0,0,0
2022-01-04,S003,P0007,173,76,157,75.54,54.73,10,1,52.32,345,43.74,0,0,0,1,1,0,0,0,1,0,1,0,0
2022-01-04,S003,P0008,108,91,129,95.55,59.61,5,1,57.85,325,46.5,0,0,0,1,0,0,0,1,0,0,0,1,0
2022-01-04,S003,P0009,494,113,84,121.8,14.64,20,1,12.8,379,10.49,0,1,0,0,0,0,1,0,0,0,1,0,0
2022-01-04,S003,P0010,366,274,102,268.6,63.63,15,1,62.96,501,40.54,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-04,S003,P0011,441,116,52,128.01,95.99,10,0,95.78,316,59.4,0,0,0,1,0,0,0,0,0,1,0,0,0
2022-01-04,S003,P0012,181,5,37,18.13,75.41,5,1,75.03,213,53.0,1,0,0,0,1,0,0,1,0,0,0,1,0
2022-01-04,S003,P0013,330,115,116,111.27,24.19,15,1,28.03,386,13.85,0,1,0,0,0,0,0,1,0,0,0,0,0
2022-01-04,S003,P0014,228,79,158,75.88,85.33,0,1,82.64,170,49.58,0,0,0,0,0,0,0,0,0,1,1,0,0
2022-01-04,S003,P0015,344,223,53,235.42,15.58,15,0,19.75,371,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-04,S003,P0016,336,258,175,260.26,19.63,10,1,20.65,314,10.38,0,1,0,0,0,0,1,0,0,0,0,1,0
2022-01-04,S003,P0017,355,236,26,248.1,53.81,0,0,49.72,429,28.13,0,0,0,1,0,0,1,1,0,0,0,0,1
2022-01-04,S003,P0018,431,309,165,323.61,37.49,20,0,40.66,448,23.72,0,0,0,1,1,0,0,0,0,0,0,0,0
2022-01-04,S003,P0019,172,32,160,26.96,38.2,0,0,38.42,193,23.87,0,0,1,0,1,0,0,1,0,0,0,1,0
2022-01-04,S003,P0020,145,44,122,43.44,84.13,15,1,84.05,342,52.48,0,0,0,0,0,1,0,0,1,0,0,0,1
2022-01-04,S004,P0001,487,145,149,154.43,20.39,15,0,21.17,438,13.02,0,1,0,0,0,1,0,0,0,1,0,1,0
2022-01-04,S004,P0002,216,150,162,141.65,70.46,20,1,66.42,259,42.02,0,0,1,0,1,0,0,0,0,1,0,1,0
2022-01-04,S004,P0003,236,40,104,36.09,53.13,5,1,48.66,202,29.93,0,0,0,1,0,0,1,0,1,0,1,0,0
2022-01-04,S004,P0004,260,245,199,256.94,82.0,10,1,81.29,296,42.83,0,0,0,1,0,0,1,0,0,1,0,0,1
2022-01-04,S004,P0005,435,241,160,255.72,75.55,15,0,75.67,419,41.32,0,1,0,0,1,0,0,0,1,0,0,0,0
2022-01-04,S004,P0006,499,138,175,128.04,50.26,0,1,47.5,235,25.63,0,0,1,0,0,1,0,0,0,0,0,0,0
2022-01-04,S004,P0007,180,152,102,157.24,56.58,5,1,52.57,341,34.28,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04,S004,P0008,128,12,85,16.36,37.17,10,1,32.41,258,18.83,0,1,0,0,0,0,1,1,0,0,0,0,1
2022-01-04,S004,P0009,291,158,35,158.23,82.75,20,1,83.85,244,49.03,0,1,0,0,0,1,0,0,0,1,0,0,1
2022-01-04,S004,P0010,444,265,187,264.83,23.53,10,1,24.56,474,13.27,0,0,0,0,1,0,0,0,0,1,1,0,0
2022-01-04,S004,P0011,281,240,182,243.7,56.3,5,0,60.74,536,39.48,0,0,0,0,0,0,0,0,0,1,1,0,0
2022-01-04,S004,P0012,189,153,155,145.17,94.09,5,0,90.8,211,65.36,0,0,0,1,1,0,0,0,0,0,1,0,0
2022-01-04,S004,P0013,80,68,48,81.02,24.53,20,1,23.7,350,15.48,0,0,1,0,0,0,1,0,1,0,1,0,0
2022-01-04,S004,P0014,314,302,42,300.24,70.33,20,0,72.22,450,50.38,0,1,0,0,0,0,1,0,1,0,0,0,0
2022-01-04,S004,P0015,167,70,42,69.66,79.68,5,1,77.12,266,48.32,0,0,0,0,0,0,1,1,0,0,1,0,0
2022-01-04,S004,P0016,129,92,73,89.92,25.69,0,0,27.17,189,14.01,0,0,1,0,0,0,1,0,0,1,0,0,0
2022-01-04,S004,P0017,425,275,160,266.14,25.04,5,1,29.56,532,12.83,0,0,0,0,0,0,0,0,0,1,0,1,0
2022-01-04,S004,P0018,103,3,34,20.62,56.02,15,0,59.96,183,28.78,0,0,1,0,0,0,0,0,0,1,0,0,1
2022-01-04,S004,P0019,471,307,143,319.56,31.39,5,1,29.82,504,20.77,0,0,1,0,0,0,1,1,0,0,0,0,1
2022-01-04,S004,P0020,364,62,27,68.97,86.86,15,0,89.19,263,64.81,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-01-04,S005,P0001,383,195,175,214.04,21.71,20,0,24.12,298,14.79,0,1,0,0,1,0,0,1,0,0,0,0,1
2022-01-04,S005,P0002,495,33,75,36.13,40.56,5,1,39.9,202,24.41,0,1,0,0,0,0,1,1,0,0,0,0,1
2022-01-04,S005,P0003,439,263,107,266.77,29.2,5,0,30.66,473,19.27,0,0,0,1,0,1,0,0,1,0,0,0,1
2022-01-04,S005,P0004,101,83,94,97.81,82.18,20,1,78.43,284,62.37,0,0,0,1,0,0,1,0,0,0,0,1,0
2022-01-04,S005,P0005,292,78,25,85.65,45.85,15,1,43.84,243,34.37,0,0,0,1,0,1,0,0,0,1,0,0,0
2022-01-04,S005,P0006,466,118,75,133.87,42.08,10,0,37.49,242,29.0,0,0,0,0,0,0,1,0,0,1,0,1,0
2022-01-04,S005,P0007,175,147,130,141.44,51.22,10,1,54.22,309,35.39,0,0,0,0,1,0,0,0,0,0,1,0,0
2022-01-04,S005,P0008,327,216,124,233.51,62.03,20,0,64.13,465,39.72,0,1,0,0,0,1,0,0,0,0,0,1,0
2022-01-04,S005,P0009,194,27,43,26.91,36.53,15,1,35.63,240,29.16,0,0,1,0,0,0,1,0,1,0,1,0,0
2022-01-04,S005,P0010,349,172,189,171.35,84.66,5,1,79.81,387,60.39,1,0,0,0,1,0,0,1,0,0,0,0,1
2022-01-04,S005,P0011,237,78,192,77.14,39.15,0,1,35.15,231,25.85,0,0,0,1,0,0,1,0,1,0,0,0,0
2022-01-04,S005,P0012,220,196,82,187.61,45.65,15,1,48.04,329,35.17,0,0,0,0,0,1,0,0,0,0,0,1,0
2022-01-04,S005,P0013,86,75,153,72.27,40.27,15,1,41.66,351,22.46,0,0,1,0,1,0,0,0,0,1,0,1,0
2022-01-04,S005,P0014,334,11,179,8.45,82.99,15,1,87.85,172,43.4,0,0,0,1,0,0,1,0,1,0,1,0,0
2022-01-04,S005,P0015,186,144,197,150.43,60.15,20,1,61.9,410,32.1,0,0,0,0,0,0,1,0,0,0,0,1,0
2022-01-04,S005,P0016,288,200,180,216.05,15.19,10,0,12.13,348,11.89,1,0,0,0,1,0,0,0,0,1,0,0,1
2022-01-04,S005,P0017,460,256,107,252.35,37.46,20,1,33.09,458,19.17,0,0,0,1,1,0,0,0,0,0,0,0,0
2022-01-04,S005,P0018,482,118,168,137.7,34.44,10,0,33.51,260,23.6,0,0,1,0,0,0,0,0,0,0,1,0,0
2022-01-04,S005,P0019,278,244,24,259.18,84.99,20,0,85.21,439,64.6,0,0,0,1,1,0,0,1,0,0,0,0,0
2022-01-04,S005,P0020,128,54,139,62.09,81.63,10,0,78.32,231,53.12,0,1,0,0,0,0,1,1,0,0,0,0,0
2022-01-05,S001,P0001,238,147,37,150.27,28.46,20,1,29.4,306,16.43,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-01-05,S001,P0002,270,220,165,237.0,79.54,10,0,80.22,351,58.19,0,0,0,1,0,0,1,1,0,0,1,0,0
2022-01-05,S001,P0003,216,97,198,101.54,80.57,5,1,78.89,340,63.29,0,0,0,1,0,1,0,1,0,0,0,1,0
2022-01-05,S001,P0004,172,29,73,40.03,93.53,20,1,93.55,132,50.73,1,0,0,0,1,0,0,0,1,0,0,0,0
