date,store_id,product_id,category,region,price,cost,static_price,dynamic_price,units_sold,static_revenue,dynamic_revenue,price_change_pct,inventory_pressure,demand_ratio,competitor_gap,seasonality,weather_condition,holiday/promotion,is_weekend
2022-01-02,S003,P0016,Clothing,South,86.7,61.95,69.36,79.76,69,4785.84,5503.4400000000005,14.99423298731258,0.298701299,0.961404487,-4.35,Spring,Rainy,0,1
2022-01-02,S003,P0017,Toys,South,29.69,16.63,23.752,28.21,52,1235.104,1466.92,18.768945772987546,0.113785558,0.779961002,4.42,Summer,Snowy,0,1
2022-01-02,S003,P0018,Toys,East,86.93,66.35,78.237,96.49,109,8527.832999999999,10517.41,23.330393547809862,0.340625,0.853763609,4.34,Winter,Rainy,1,1
2022-01-02,S003,P0019,Furniture,North,59.33,31.56,53.397,74.16,50,2669.85,3708.0,38.88420697792011,0.833333333,1.102049813,4.35,Spring,Cloudy,0,1
2022-01-02,S003,P0020,Electronics,East,57.07,36.85,51.363,54.79,0,0.0,0.0,6.672118061639701,0.0,0.0,3.73,Summer,Rainy,1,1
2022-01-02,S004,P0001,Electronics,North,74.16,51.24,63.036,63.78,22,1386.792,1403.16,1.1802779364172848,0.151724138,0.548354935,4.42,Autumn,Rainy,0,1
2022-01-02,S004,P0002,Electronics,East,59.38,43.77,59.38,58.19,45,2672.1,2618.5499999999997,-2.004041764904016,0.158450704,0.944386149,-3.02,Spring,Sunny,1,1
2022-01-02,S004,P0003,Clothing,East,48.18,25.25,48.18,50.11,89,4288.0199999999995,4459.79,4.005811540058115,0.255747126,1.002590965,-1.46,Spring,Sunny,1,1
2022-01-02,S004,P0004,Groceries,East,94.75,66.11,75.8,98.54,209,15842.199999999999,20594.86,30.000000000000014,0.508515815,0.926172117,4.65,Autumn,Snowy,0,1
2022-01-02,S004,P0005,Toys,West,60.89,44.2,57.8455,53.58,4,231.382,214.32,-7.3739530300542,0.04,0.251414205,1.47,Autumn,Sunny,0,1
2022-01-02,S004,P0006,Toys,East,14.71,11.02,13.9745,14.86,47,656.8015,698.42,6.33654155783748,0.479591837,0.88645794,-2.14,Autumn,Cloudy,0,1
2022-01-02,S004,P0007,Furniture,West,33.09,17.65,29.781,33.09,115,3424.815,3805.3500000000004,11.111111111111127,0.338235294,0.918383645,4.54,Spring,Rainy,0,1
2022-01-02,S004,P0008,Toys,South,98.75,68.03,83.9375,97.76,27,2266.3125,2639.52,16.46760982874163,0.186206897,1.187857457,-3.95,Summer,Snowy,0,1
2022-01-02,S004,P0009,Furniture,South,12.4,7.3,9.92,14.01,90,892.8,1260.9,41.229838709677416,0.810810811,0.86042065,3.84,Autumn,Snowy,0,1
2022-01-02,S004,P0010,Groceries,South,92.01,67.22,78.2085,101.21,206,16110.951000000001,20849.26,29.41048607248572,0.59025788,0.953747859,4.2,Autumn,Snowy,1,1
2022-01-02,S004,P0011,Toys,East,92.12,46.89,73.696,113.31,328,24172.288,37165.68,53.75325662179766,0.71459695,0.963176132,4.75,Spring,Sunny,1,1
2022-01-02,S004,P0012,Groceries,South,37.39,28.89,29.912,38.14,155,4636.36,5911.7,27.507354907729347,0.383663366,1.054493503,-1.32,Spring,Sunny,0,1
2022-01-02,S004,P0013,Clothing,West,85.35,47.85,76.815,104.13,184,14133.96,19159.92,35.559461042765086,0.924623116,0.955595949,4.56,Spring,Rainy,1,1
2022-01-02,S004,P0014,Electronics,East,82.64,54.15,82.64,71.07,16,1322.24,1137.12,-14.000484027105529,0.033826638,0.537815126,4.29,Autumn,Cloudy,0,1
2022-01-02,S004,P0015,Toys,North,92.19,63.7,82.971,101.41,90,7467.39,9126.9,22.223427462607408,0.502793296,0.903977501,-4.88,Summer,Snowy,1,1
2022-01-02,S004,P0016,Clothing,West,61.41,45.04,61.41,72.46,178,10930.98,12897.88,17.99381208272268,0.824074074,0.97931338,0.09,Spring,Sunny,0,1
2022-01-02,S004,P0017,Electronics,South,96.47,60.36,77.176,104.19,256,19757.056,26672.64,35.0031097750596,0.535564854,1.000429872,3.12,Spring,Cloudy,0,1
2022-01-02,S004,P0018,Furniture,South,89.33,55.38,89.33,82.18,27,2411.91,2218.86,-8.004030001119435,0.135678392,1.018483591,-0.3,Spring,Sunny,0,1
2022-01-02,S004,P0019,Groceries,North,59.49,45.37,47.592,65.44,67,3188.6639999999998,4384.48,37.50210119347789,0.603603604,0.833229698,1.94,Spring,Rainy,1,1
2022-01-02,S004,P0020,Electronics,North,73.05,58.42,62.0925,78.89,84,5215.77,6626.76,27.05238152755969,0.329411765,1.074856046,-1.5,Autumn,Sunny,1,1
2022-01-02,S005,P0001,Groceries,East,67.49,51.75,64.1155,72.21,67,4295.7384999999995,4838.07,12.624872300769699,0.299107143,0.883905013,2.25,Winter,Sunny,0,1
2022-01-02,S005,P0002,Furniture,West,66.05,37.54,59.445,62.09,15,891.675,931.35,4.449491126251162,0.148514851,0.500500501,0.89,Autumn,Sunny,1,1
2022-01-02,S005,P0003,Toys,West,80.88,52.33,64.704,98.67,333,21546.431999999997,32857.11,52.49443620178044,0.836683417,0.988071925,-4.09,Winter,Rainy,1,1
2022-01-02,S005,P0004,Groceries,North,60.5,32.87,54.45,55.66,56,3049.2000000000003,3116.96,2.2222222222222103,0.126410835,1.016702977,-4.38,Spring,Cloudy,1,1
2022-01-02,S005,P0005,Furniture,West,71.72,52.01,57.376,68.85,165,9467.039999999999,11360.249999999998,19.997908533184603,0.400485437,0.95150222,-3.45,Autumn,Rainy,0,1
2022-01-02,S005,P0006,Clothing,North,69.21,47.55,58.8285,83.74,54,3176.739,4521.96,42.34597176538582,0.701298701,1.073131955,-1.96,Summer,Rainy,1,1
2022-01-02,S005,P0007,Clothing,East,70.69,42.96,56.552,70.69,93,5259.336,6574.17,24.999999999999996,0.360465116,1.085307504,-0.68,Winter,Snowy,0,1
2022-01-02,S005,P0008,Furniture,East,63.54,47.99,54.009,75.61,250,13502.25,18902.5,39.9951859875206,0.706214689,0.977517107,2.49,Summer,Cloudy,0,1
2022-01-02,S005,P0009,Electronics,West,78.08,43.53,70.272,95.26,90,6324.4800000000005,8573.4,35.558970856102,0.75,0.894365497,4.39,Winter,Sunny,0,1
2022-01-02,S005,P0010,Furniture,West,43.09,26.83,38.781,43.09,83,3218.823,3576.4700000000003,11.111111111111123,0.205445545,0.972808251,-3.93,Spring,Sunny,1,1
2022-01-02,S005,P0011,Electronics,East,25.67,14.51,24.3865,27.72,16,390.184,443.52,13.669448260307945,0.262295082,0.64051241,-2.11,Winter,Sunny,1,1
2022-01-02,S005,P0012,Toys,West,38.59,29.03,30.872,40.13,87,2685.864,3491.3100000000004,29.988338947913977,0.475409836,1.034113871,4.72,Spring,Rainy,0,1
2022-01-02,S005,P0013,Furniture,East,57.99,43.31,55.0905,61.47,241,13276.8105,14814.27,11.580036485419447,0.528508772,1.021056645,2.59,Spring,Sunny,0,1
2022-01-02,S005,P0014,Toys,South,14.65,9.05,11.72,17.73,286,3351.92,5070.78,51.27986348122866,0.652968037,1.008747178,1.53,Winter,Snowy,1,1
2022-01-02,S005,P0015,Clothing,West,63.26,33.41,63.26,67.69,60,3795.6,4061.3999999999996,7.002845399936769,0.206896552,1.115863865,2.24,Autumn,Rainy,1,1
2022-01-02,S005,P0016,Groceries,East,43.64,31.06,37.094,54.99,437,16210.078000000001,24030.63,48.24499919124387,0.895491803,1.007237358,4.51,Autumn,Cloudy,1,1
2022-01-02,S005,P0017,Toys,North,84.85,62.03,67.88,110.3,377,25590.76,41583.1,62.49263406010608,0.899761337,0.981106542,0.56,Summer,Sunny,1,1
2022-01-02,S005,P0018,Clothing,West,47.05,37.53,39.9925,55.52,83,3319.3775,4608.16,38.82602988060262,0.922222222,1.041797414,-0.84,Spring,Rainy,1,1
2022-01-02,S005,P0019,Clothing,West,76.83,42.23,61.464,76.83,203,12477.192,15596.49,25.0,0.481042654,0.917597071,0.97,Spring,Snowy,0,1
2022-01-02,S005,P0020,Clothing,South,93.95,50.24,84.555,112.74,183,15473.565,20631.42,33.333333333333314,0.863207547,0.957563707,-4.94,Spring,Sunny,1,1
2022-01-03,S001,P0001,Electronics,West,62.7,41.44,50.16,60.19,5,250.79999999999998,300.95,19.996012759170657,0.032258065,0.786163522,4.48,Winter,Rainy,0,0
2022-01-03,S001,P0002,Clothing,East,54.02,30.78,54.02,58.34,199,10749.980000000001,11609.66,7.997038134024435,0.703180212,1.024400288,1.11,Spring,Cloudy,0,0
2022-01-03,S001,P0003,Toys,South,26.03,13.71,23.427,29.41,176,4123.152,5176.16,25.538908097494346,0.956521739,1.039697543,-3.35,Winter,Rainy,0,0
2022-01-03,S001,P0004,Electronics,East,10.19,5.68,10.19,12.94,214,2180.66,2769.16,26.987242394504417,0.891666667,0.932421245,2.37,Winter,Cloudy,1,0
2022-01-03,S001,P0005,Groceries,West,95.54,57.86,95.54,102.23,165,15764.1,16867.95,7.002302700439604,0.447154472,0.960642757,4.25,Spring,Sunny,0,0
2022-01-03,S001,P0006,Furniture,South,57.65,34.7,54.7675,53.61,9,492.90749999999997,482.49,-2.113479709681835,0.155172414,0.616438356,-0.36,Summer,Sunny,0,0
2022-01-03,S001,P0007,Clothing,South,87.85,69.4,70.28,86.97,140,9839.2,12175.8,23.74786568013659,0.303687636,0.967519005,-4.05,Winter,Sunny,0,0
2022-01-03,S001,P0008,Groceries,West,53.94,34.13,51.243,58.79,177,9070.011,10405.83,14.727865269402644,0.823255814,0.988826816,2.47,Autumn,Snowy,0,0
2022-01-03,S001,P0009,Groceries,South,61.42,45.22,49.136,63.26,217,10662.512,13727.42,28.74470856398566,0.531862745,0.992272166,-4.44,Winter,Sunny,0,0
2022-01-03,S001,P0010,Electronics,West,99.14,52.66,89.226,109.05,47,4193.622,5125.349999999999,22.217739223993004,0.903846154,1.202661208,-3.52,Autumn,Snowy,0,0
2022-01-03,S001,P0011,Groceries,East,60.52,30.27,60.52,47.81,3,181.56,143.43,-21.001321877065433,0.011857708,0.485436893,-2.2,Autumn,Cloudy,0,0
2022-01-03,S001,P0012,Clothing,East,86.93,45.53,73.8905,82.58,2,147.781,165.16,11.759969143529947,0.02739726,0.185013876,3.82,Summer,Cloudy,0,0
2022-01-03,S001,P0013,Clothing,South,83.11,62.13,74.799,81.45,18,1346.382,1466.1000000000001,8.891830104680539,0.092307692,0.837209302,-2.05,Summer,Snowy,1,0
2022-01-03,S001,P0014,Toys,South,32.28,16.61,29.052,38.09,242,7030.584,9217.78,31.10973426958558,0.798679868,0.943322679,2.18,Winter,Rainy,1,0
2022-01-03,S001,P0015,Toys,North,52.17,41.62,46.953,64.69,228,10705.284000000001,14749.32,37.7760739462867,0.688821752,0.919688597,-0.26,Summer,Sunny,1,0
2022-01-03,S001,P0016,Clothing,East,93.61,56.96,79.5685,89.87,31,2466.6235,2785.9700000000003,12.946706297089936,0.208053691,0.858487953,-0.54,Spring,Snowy,1,0
2022-01-03,S001,P0017,Clothing,North,98.25,63.11,93.3375,79.58,16,1493.4,1273.28,-14.739520557117993,0.050632911,0.463633729,-2.09,Spring,Sunny,0,0
2022-01-03,S001,P0018,Furniture,East,78.53,58.41,74.6035,69.89,20,1492.07,1397.8,-6.318068187149392,0.204081633,0.522739153,3.05,Autumn,Rainy,0,0
2022-01-03,S001,P0019,Furniture,South,56.91,45.0,56.91,68.86,193,10983.63,13289.98,20.998067123528386,0.800829876,0.943996087,2.71,Spring,Sunny,1,0
2022-01-03,S001,P0020,Toys,North,35.32,21.76,28.256,43.09,118,3334.208,5084.620000000001,52.49858437146094,0.659217877,1.062871555,-2.24,Summer,Cloudy,1,0
2022-01-03,S002,P0001,Toys,North,48.08,32.61,48.08,47.6,96,4615.68,4569.6,-0.9983361064891783,0.236453202,0.942840306,-1.32,Autumn,Rainy,1,0
2022-01-03,S002,P0002,Electronics,North,46.95,32.46,39.9075,50.71,48,1915.56,2434.08,27.068846708012284,0.23880597,0.850310009,3.47,Summer,Snowy,1,0
2022-01-03,S002,P0003,Furniture,West,94.45,54.2,75.56,97.28,130,9822.800000000001,12646.4,28.745367919534143,0.396341463,1.015387019,-4.81,Winter,Cloudy,1,0
2022-01-03,S002,P0004,Groceries,North,27.28,19.09,24.552,25.64,11,270.072,282.04,4.431410883023791,0.026829268,1.189189189,-1.33,Autumn,Snowy,1,0
2022-01-03,S002,P0005,Groceries,West,29.74,23.47,29.74,36.58,313,9308.619999999999,11449.539999999999,22.999327505043713,0.954268293,0.955550128,-1.93,Winter,Snowy,1,0
2022-01-03,S002,P0006,Furniture,North,27.64,15.93,26.258,32.34,352,9242.815999999999,11383.68,23.162464772640735,0.904884319,0.959598713,0.45,Summer,Snowy,0,0
2022-01-03,S002,P0007,Toys,South,60.54,38.15,57.513,61.15,265,15240.945,16204.75,6.323787665397389,0.547520661,0.952449412,4.71,Autumn,Rainy,0,0
2022-01-03,S002,P0008,Furniture,South,58.55,44.74,52.695,50.94,11,579.645,560.3399999999999,-3.3304867634500477,0.154929577,0.446791227,-4.9,Summer,Cloudy,0,0
2022-01-03,S002,P0009,Groceries,South,58.59,41.91,58.59,67.96,191,11190.69,12980.359999999999,15.992490186038555,0.660899654,0.917078792,-2.39,Summer,Cloudy,0,0
2022-01-03,S002,P0010,Electronics,West,95.48,64.27,95.48,116.49,185,17663.8,21550.649999999998,22.004608294930865,0.682656827,0.957507375,3.72,Winter,Rainy,1,0
2022-01-03,S002,P0011,Clothing,North,37.81,20.54,30.248,41.59,143,4325.464,5947.370000000001,37.49669399629728,0.655963303,0.921035682,0.67,Autumn,Snowy,1,0
2022-01-03,S002,P0012,Electronics,West,48.7,36.42,43.83,43.83,85,3725.5499999999997,3725.5499999999997,0.0,0.382882883,0.80583997,-2.63,Spring,Rainy,0,0
2022-01-03,S002,P0013,Groceries,West,65.89,51.68,59.301,79.73,270,16011.27,21527.100000000002,34.44967201227635,0.888157895,1.001001001,1.37,Summer,Cloudy,0,0
2022-01-03,S002,P0014,Groceries,West,20.37,12.41,20.37,22.41,233,4746.21,5221.53,10.014727540500731,0.779264214,0.947077473,-2.93,Spring,Rainy,1,0
2022-01-03,S002,P0015,Furniture,West,46.25,31.38,46.25,50.41,187,8648.75,9426.67,8.994594594594588,0.963917526,1.045861298,-2.95,Spring,Snowy,0,0
2022-01-03,S002,P0016,Electronics,South,71.74,38.83,64.566,65.28,39,2518.074,2545.92,1.1058451816745634,0.189320388,1.004378058,-4.43,Winter,Rainy,0,0
2022-01-03,S002,P0017,Toys,West,20.57,15.85,18.513,21.19,234,4332.042,4958.46,14.460109112515527,0.546728972,1.007925569,-1.67,Autumn,Rainy,1,0
2022-01-03,S002,P0018,Clothing,South,29.88,15.83,23.904,31.97,213,5091.552,6809.61,33.743306559571614,0.581967213,1.017629354,4.15,Autumn,Rainy,1,0
2022-01-03,S002,P0019,Clothing,North,73.98,46.08,62.883,79.9,55,3458.565,4394.5,27.06136793728035,0.491071429,0.754665203,0.48,Winter,Rainy,1,0
2022-01-03,S002,P0020,Groceries,South,45.02,29.77,40.518,44.57,22,891.396,980.54,10.000493607779259,0.080882353,1.349693252,-1.99,Spring,Sunny,0,0
2022-01-03,S003,P0001,Clothing,North,82.88,44.44,74.592,92.83,100,7459.2,9283.0,24.450343200343198,0.740740741,0.98367106,-3.86,Autumn,Sunny,1,0
2022-01-03,S003,P0002,Groceries,North,17.36,13.17,17.36,20.66,353,6128.08,7292.9800000000005,19.009216589861754,0.869458128,0.991350258,0.04,Spring,Cloudy,1,0
2022-01-03,S003,P0003,Electronics,West,42.7,31.95,34.16,46.54,255,8710.8,11867.699999999999,36.24121779859486,0.87628866,1.029138752,2.32,Autumn,Snowy,0,0
2022-01-03,S003,P0004,Clothing,South,89.67,49.48,76.2195,88.77,154,11737.803,13670.58,16.46625863460138,0.381188119,0.917704547,0.68,Autumn,Sunny,0,0
2022-01-03,S003,P0005,Clothing,East,65.77,33.94,65.77,73.0,147,9668.189999999999,10731.0,10.992853884749893,0.471153846,0.94248894,4.71,Spring,Cloudy,1,0
2022-01-03,S003,P0006,Electronics,North,95.74,65.09,86.166,111.06,342,29468.771999999997,37982.520000000004,28.890745769793195,0.76169265,0.953921678,1.45,Summer,Cloudy,0,0
2022-01-03,S003,P0007,Furniture,West,98.9,77.54,98.9,93.96,54,5340.6,5073.839999999999,-4.9949443882709925,0.194244604,1.088270859,1.28,Summer,Cloudy,0,0
2022-01-03,S003,P0008,Toys,East,41.11,24.53,34.9435,49.33,289,10098.6715,14256.369999999999,41.17074706311617,0.684834123,0.98564169,4.21,Summer,Cloudy,0,0
2022-01-03,S003,P0009,Toys,South,42.07,31.84,42.07,50.06,179,7530.53,8960.74,18.992155930591874,0.739669421,0.896838519,4.41,Winter,Snowy,1,0
2022-01-03,S003,P0010,Furniture,South,95.89,56.95,95.89,110.27,175,16780.75,19297.25,14.996349984357071,0.935828877,0.978747204,-0.3,Autumn,Rainy,1,0
2022-01-03,S003,P0011,Clothing,West,84.12,61.35,79.914,83.28,209,16702.026,17405.52,4.212027930024776,0.504830918,0.943396226,-4.94,Spring,Sunny,0,0
2022-01-03,S003,P0012,Toys,East,71.21,48.27,56.968,84.74,109,6209.512000000001,9236.66,48.75017553714364,0.96460177,0.953380565,-3.5,Summer,Rainy,1,0
2022-01-03,S003,P0013,Groceries,South,49.23,28.71,49.23,42.34,43,2116.89,1820.6200000000001,-13.995531180174678,0.159851301,0.846956864,1.48,Spring,Rainy,1,0
2022-01-03,S003,P0014,Toys,South,21.87,17.39,19.683,20.56,58,1141.614,1192.48,4.455621602398003,0.166666667,1.152852316,-3.13,Autumn,Rainy,1,0
2022-01-03,S003,P0015,Electronics,South,60.83,46.18,60.83,72.39,399,24271.17,28883.61,19.00378102909749,0.804435484,1.020199437,0.49,Spring,Cloudy,1,0
2022-01-03,S003,P0016,Clothing,West,56.78,31.3,45.424,51.1,95,4315.28,4854.5,12.495597041211699,0.292307692,0.845948353,-3.97,Winter,Rainy,0,0
2022-01-03,S003,P0017,Clothing,West,76.12,49.93,72.314,82.97,296,21404.944,24559.12,14.735735818790285,0.894259819,0.9913591,-1.43,Spring,Snowy,0,0
2022-01-03,S003,P0018,Electronics,East,98.9,76.4,89.01,105.82,105,9346.050000000001,11111.099999999999,18.88551848106953,0.352348993,0.993753549,2.35,Winter,Sunny,0,0
2022-01-03,S003,P0019,Clothing,East,46.24,35.9,43.928,49.94,103,4524.584,5143.82,13.686031688217085,0.605882353,0.947823686,-1.6,Autumn,Cloudy,0,0
2022-01-03,S003,P0020,Toys,South,16.35,10.22,13.8975,15.86,131,1820.5725000000002,2077.66,14.1212448282065,0.507751938,1.050942639,-3.24,Autumn,Cloudy,0,0
2022-01-03,S004,P0001,Groceries,East,83.63,56.48,71.0855,97.01,66,4691.643,6402.660000000001,36.46946282997237,0.375,1.141078838,3.73,Summer,Sunny,0,0
2022-01-03,S004,P0002,Groceries,West,81.57,56.09,81.57,102.78,163,13295.909999999998,16753.14,26.00220669363738,0.711790393,1.003200394,3.91,Winter,Cloudy,1,0
2022-01-03,S004,P0003,Clothing,South,44.68,30.02,40.212,43.34,98,3940.7760000000003,4247.320000000001,7.778772505719685,0.518518519,0.981275658,2.13,Spring,Snowy,0,0
2022-01-03,S004,P0004,Groceries,East,60.11,42.5,60.11,69.13,150,9016.5,10369.5,15.005822658459483,0.70754717,0.888888889,-2.19,Summer,Rainy,1,0
2022-01-03,S004,P0005,Furniture,North,24.63,12.43,19.704,20.44,15,295.56,306.6,3.7352821762078796,0.1,0.654735923,-3.34,Winter,Snowy,0,0
2022-01-03,S004,P0006,Electronics,North,36.31,23.94,34.4945,37.04,36,1241.8020000000001,1333.44,7.379437301598796,0.09375,1.290785228,1.49,Autumn,Cloudy,1,0
2022-01-03,S004,P0007,Electronics,East,11.36,7.68,9.656,12.5,303,2925.768,3787.5,29.453189726594854,0.63256785,0.981535471,-4.28,Autumn,Cloudy,1,0
2022-01-03,S004,P0008,Electronics,East,63.1,44.89,56.79,77.61,209,11869.11,16220.49,36.66138404648706,0.958715596,0.967413442,-2.07,Winter,Rainy,1,0
2022-01-03,S004,P0009,Electronics,West,30.82,21.24,24.656,36.68,69,1701.264,2530.92,48.76703439325114,0.932432432,0.992662926,-4.44,Winter,Sunny,0,0
2022-01-03,S004,P0010,Electronics,West,23.73,13.16,23.73,23.97,143,3393.39,3427.71,1.0113780025284382,0.305555556,1.018228425,1.89,Winter,Snowy,0,0
2022-01-03,S004,P0011,Clothing,West,29.49,18.02,28.0155,34.8,239,6695.7045,8317.199999999999,24.21695133051346,0.675141243,0.932646531,-2.19,Winter,Sunny,0,0
2022-01-03,S004,P0012,Groceries,North,74.42,46.56,63.257,76.65,192,12145.344,14716.800000000001,21.17236037118423,0.406779661,1.01201771,-1.19,Autumn,Cloudy,1,0
2022-01-03,S004,P0013,Clothing,South,58.3,40.9,46.64,47.22,23,1072.72,1086.06,1.2435677530017115,0.176923077,0.577019568,-0.82,Autumn,Rainy,1,0
2022-01-03,S004,P0014,Groceries,East,60.58,42.36,60.58,70.88,165,9995.699999999999,11695.199999999999,17.0023109937273,0.546357616,1.021924935,2.56,Winter,Sunny,1,0
2022-01-03,S004,P0015,Groceries,South,73.48,52.61,73.48,60.25,85,6245.8,5121.25,-18.004899292324446,0.200471698,0.880829016,-3.52,Spring,Rainy,0,0
2022-01-03,S004,P0016,Groceries,East,16.18,11.07,14.562,15.05,79,1150.398,1188.95,3.351188023623138,0.204663212,0.901620635,-2.17,Spring,Cloudy,0,0
2022-01-03,S004,P0017,Toys,North,38.52,23.83,32.742,36.21,33,1080.4859999999999,1194.93,10.591900311526492,0.44,0.739247312,-1.05,Spring,Rainy,0,0
2022-01-03,S004,P0018,Electronics,South,46.93,27.11,46.93,49.28,270,12671.1,13305.6,5.007457916045176,0.576923077,0.994951542,0.1,Winter,Snowy,0,0
2022-01-03,S004,P0019,Toys,North,80.41,44.45,80.41,73.17,1,80.41,73.17,-9.003855241885333,0.007092199,-0.343642612,3.51,Winter,Snowy,0,0
2022-01-03,S004,P0020,Clothing,East,95.33,57.74,76.264,110.58,149,11363.336,16476.42,44.99632854295606,0.752525253,0.918618989,-2.09,Winter,Cloudy,0,0
2022-01-03,S005,P0001,Groceries,North,36.3,22.06,36.3,31.58,3,108.89999999999999,94.74,-13.002754820936637,0.01875,0.156903766,1.34,Winter,Snowy,0,0
2022-01-03,S005,P0002,Electronics,North,82.08,57.33,73.872,78.8,59,4358.448,4649.2,6.670998483863977,0.182662539,0.743541273,-2.05,Spring,Sunny,1,0
2022-01-03,S005,P0003,Groceries,East,46.4,27.1,37.12,38.51,15,556.8,577.65,3.7446120689655196,0.140186916,0.574052813,-3.02,Summer,Snowy,0,0
2022-01-03,S005,P0004,Groceries,South,59.76,32.7,56.772,64.54,351,19926.971999999998,22653.54,13.682801380962461,0.737394958,0.977389174,2.62,Spring,Cloudy,0,0
2022-01-03,S005,P0005,Groceries,North,60.35,47.82,48.28,74.83,66,3186.48,4938.78,54.991714995857485,0.785714286,1.025322355,-0.46,Winter,Sunny,1,0
2022-01-03,S005,P0006,Groceries,West,40.61,20.76,36.549,40.2,62,2266.038,2492.4,9.989329393417066,0.525423729,1.032644903,-3.76,Autumn,Snowy,1,0
2022-01-03,S005,P0007,Clothing,West,63.61,49.73,60.4295,63.61,77,4653.0715,4897.97,5.263157894736846,0.208672087,0.796359499,-0.2,Winter,Rainy,1,0
2022-01-03,S005,P0008,Electronics,South,97.09,60.84,92.2355,119.42,177,16325.683500000001,21137.34,29.47292528364892,0.850961538,1.011833305,1.92,Summer,Snowy,1,0
2022-01-03,S005,P0009,Electronics,West,52.72,35.21,47.448,62.74,349,16559.352,21896.260000000002,32.22896644747935,0.874686717,0.992972373,-3.02,Winter,Sunny,0,0
2022-01-03,S005,P0010,Groceries,North,14.41,10.65,11.528,13.83,74,853.072,1023.42,19.968771686328935,0.155136268,0.80017301,3.16,Spring,Sunny,1,0
2022-01-03,S005,P0011,Groceries,North,74.14,57.07,74.14,83.04,40,2965.6,3321.6000000000004,12.004316158618836,0.333333333,0.89047195,4.47,Winter,Cloudy,1,0
2022-01-03,S005,P0012,Toys,North,46.94,37.55,37.552,57.74,72,2703.744,4157.28,53.76011930123563,0.923076923,1.043327054,0.36,Winter,Rainy,1,0
2022-01-03,S005,P0013,Toys,South,23.04,15.94,21.888,26.04,190,4158.72,4947.599999999999,18.969298245614024,0.989583333,0.91991866,3.71,Autumn,Snowy,0,0
2022-01-03,S005,P0014,Toys,North,28.02,19.35,26.619,33.62,263,7000.797,8842.06,26.300762613171035,0.626190476,0.993089907,4.3,Autumn,Sunny,1,0
2022-01-03,S005,P0015,Toys,South,86.82,47.97,69.456,91.16,126,8751.456,11486.16,31.248560239576122,0.681081081,0.87040619,1.56,Autumn,Cloudy,0,0
2022-01-03,S005,P0016,Clothing,North,80.31,52.25,76.2945,71.48,17,1297.0065,1215.16,-6.3104155607547,0.046961326,0.638857572,3.75,Spring,Cloudy,1,0
2022-01-03,S005,P0017,Toys,East,41.28,29.74,37.152,32.71,19,705.888,621.49,-11.956287683031869,0.122580645,0.494148244,0.69,Spring,Rainy,0,0
2022-01-03,S005,P0018,Toys,North,38.42,30.32,38.42,37.65,36,1383.1200000000001,1355.3999999999999,-2.004164497657478,0.095490716,0.809534518,2.44,Winter,Snowy,1,0
