date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,conversion_rate,price_demand_ratio,stock_remaining,traffic_intensity,day_of_week,month,is_weekend,rule_price,rule_revenue,baseline_revenue
2022-01-01,S002,P0009,Clothing,South,113,9,84,14.78,81.29,0.05,Rainy,1,82.06,Winter,250,52.65,28.64,0.352318858,0.570342205,0.078947368,-0.77,77.2255,695.0295,0.035856574,8.129,104,2.192982456,5,1,1,71.5880385,644.2923465,731.61
2022-01-01,S002,P0008,Electronics,West,304,29,99,35.54,66.96,0.2,Snowy,0,65.36,Summer,208,38.11,28.85,0.430854241,0.793650794,0.095081967,1.6,53.568,1553.472,0.138755981,2.232,275,0.681967213,5,1,1,58.39581599999999,1693.4786639999998,1941.84
2022-01-01,S002,P0016,Toys,South,242,63,85,58.07,45.65,0.2,Rainy,1,42.17,Spring,348,25.58,20.07,0.439649507,1.066531234,0.259259259,3.48,36.52,2300.76,0.180515759,0.71328125,179,1.432098765,5,1,1,41.085,2588.355,2875.95
2022-01-02,S004,P0006,Toys,East,97,47,138,52.02,14.71,0.05,Cloudy,0,16.85,Autumn,195,11.02,3.69,0.250849762,0.88645794,0.479591837,-2.14,13.9745,656.8015,0.239795918,0.306458333,50,1.989795918,6,1,1,13.900950000000002,653.3446500000001,691.37
2022-01-02,S004,P0007,Furniture,West,339,115,95,124.22,33.09,0.1,Rainy,0,28.55,Spring,336,17.65,15.44,0.466606225,0.918383645,0.338235294,4.54,29.781,3424.815,0.341246291,0.285258621,224,0.988235294,6,1,1,31.27005,3596.05575,3805.3500000000004
2022-01-02,S004,P0008,Toys,South,144,27,119,21.73,98.75,0.15,Snowy,0,102.7,Summer,180,68.03,30.72,0.311088608,1.187857457,0.186206897,-3.95,83.9375,2266.3125,0.149171271,3.526785714,117,1.24137931,6,1,1,86.11987500000001,2325.236625,2666.25
2022-01-02,S004,P0009,Furniture,South,110,90,28,103.6,12.4,0.2,Snowy,0,8.56,Autumn,353,7.3,5.1,0.411290323,0.86042065,0.810810811,3.84,9.92,892.8,0.254237288,0.136263736,20,3.18018018,6,1,1,13.020000000000001,1171.8000000000002,1116.0
2022-01-02,S004,P0014,Electronics,East,472,16,166,28.75,82.64,0.0,Cloudy,0,78.35,Autumn,166,54.15,28.49,0.344748306,0.537815126,0.033826638,4.29,82.64,1322.24,0.095808383,4.861176471,456,0.350951374,6,1,1,70.6572,1130.5152,1322.24
2022-01-02,S004,P0011,Toys,East,458,328,144,339.54,92.12,0.2,Sunny,1,87.37,Spring,412,46.89,45.23,0.490990013,0.963176132,0.71459695,4.75,73.696,24172.288,0.794188862,0.28,130,0.897603486,6,1,1,96.72600000000001,31726.128000000004,30215.36
2022-01-02,S004,P0012,Groceries,South,403,155,24,145.99,37.39,0.2,Sunny,0,38.71,Spring,397,28.89,8.5,0.227333512,1.054493503,0.383663366,-1.32,29.912,4636.36,0.389447236,0.239679487,248,0.982673267,6,1,1,35.33355,5476.700250000001,5795.45
2022-01-02,S004,P0013,Clothing,West,198,184,161,191.55,85.35,0.1,Rainy,1,80.79,Spring,460,47.85,37.5,0.439367311,0.955595949,0.924623116,4.56,76.815,14133.96,0.399132321,0.461351351,14,2.311557789,6,1,1,89.61749999999999,16489.62,15704.4
2022-01-02,S004,P0005,Toys,West,99,4,76,14.91,60.89,0.05,Sunny,0,59.42,Autumn,90,44.2,16.69,0.274100838,0.251414205,0.04,1.47,57.8455,231.382,0.043956044,12.178,95,0.9,6,1,1,52.060950000000005,208.24380000000002,243.56
2022-01-02,S004,P0010,Groceries,South,348,206,67,214.99,92.01,0.15,Snowy,1,87.81,Autumn,474,67.22,24.79,0.269427236,0.953747859,0.59025788,4.2,78.2085,16110.951,0.433684211,0.444492754,142,1.358166189,6,1,1,96.61050000000002,19901.763000000003,18954.06
2022-01-02,S004,P0004,Groceries,East,410,209,128,224.66,94.75,0.2,Snowy,0,90.1,Autumn,474,66.11,28.64,0.302269129,0.926172117,0.508515815,4.65,75.8,15842.2,0.44,0.451190476,201,1.153284672,6,1,1,99.4875,20792.8875,19802.75
2022-01-02,S003,P0013,Electronics,West,414,203,53,206.35,39.14,0.05,Rainy,1,35.3,Autumn,280,28.28,10.86,0.277465508,0.979020979,0.489156627,3.84,37.183,7548.149,0.722419929,0.191862745,211,0.674698795,6,1,1,36.987300000000005,7508.421900000001,7945.42
2022-01-02,S004,P0002,Electronics,East,283,45,156,46.65,59.38,0.0,Sunny,1,62.4,Spring,245,43.77,15.61,0.262883126,0.944386149,0.158450704,-3.02,59.38,2672.1,0.182926829,1.290869565,238,0.862676056,6,1,1,50.7699,2284.6455,2672.1
2022-01-02,S004,P0001,Electronics,North,144,22,45,39.12,74.16,0.15,Rainy,0,69.74,Autumn,318,51.24,22.92,0.309061489,0.548354935,0.151724138,4.42,63.036,1386.792,0.068965517,3.224347826,122,2.193103448,6,1,1,63.4068,1394.9496,1631.52
2022-01-02,S003,P0020,Electronics,East,155,0,92,9.42,57.07,0.1,Rainy,1,53.34,Summer,97,36.85,20.22,0.354301735,0.0,0.0,3.73,51.363,0.0,0.0,57.07,155,0.621794872,6,1,1,49.770747,0.0,0.0
2022-01-02,S003,P0019,Furniture,North,59,50,135,44.37,59.33,0.1,Cloudy,0,54.98,Spring,132,31.56,27.77,0.468060003,1.102049813,0.833333333,4.35,53.397,2669.85,0.37593985,1.163333333,9,2.2,6,1,1,56.363499999999995,2818.1749999999997,2966.5
2022-01-02,S003,P0018,Toys,East,319,109,83,126.67,86.93,0.1,Rainy,1,82.59,Winter,320,66.35,20.58,0.236742206,0.853763609,0.340625,4.34,78.237,8527.833,0.339563863,0.790272727,210,1.0,6,1,1,80.58411000000001,8783.667990000002,9475.37
2022-01-02,S003,P0017,Toys,South,456,52,78,65.67,29.69,0.2,Snowy,0,25.27,Summer,113,16.63,13.06,0.439878747,0.779961002,0.113785558,4.42,23.752,1235.104,0.456140351,0.560188679,404,0.24726477,6,1,1,27.25542,1417.28184,1543.88
2022-01-02,S003,P0016,Clothing,South,230,69,173,70.77,86.7,0.2,Rainy,0,91.05,Spring,190,61.95,24.75,0.285467128,0.961404487,0.298701299,-4.35,69.36,4785.84,0.361256545,1.238571429,161,0.822510823,6,1,1,74.1285,5114.8665,5982.3
2022-01-02,S003,P0015,Electronics,East,435,286,159,283.25,89.65,0.2,Snowy,0,84.99,Winter,536,66.35,23.3,0.25989961,1.006156552,0.655963303,4.66,71.72,20511.92,0.532588454,0.312369338,149,1.229357798,6,1,1,96.95647500000001,27729.551850000003,25639.9
2022-01-02,S003,P0014,Toys,North,420,368,71,384.47,66.51,0.0,Cloudy,0,70.84,Spring,552,39.23,27.28,0.410163885,0.954678704,0.874109264,-4.33,66.51,24475.68,0.665461121,0.180243902,52,1.311163895,6,1,1,69.83550000000001,25699.464000000004,24475.68
2022-01-02,S004,P0015,Toys,North,178,90,79,98.56,92.19,0.1,Snowy,1,97.07,Summer,314,63.7,28.49,0.309035687,0.903977501,0.502793296,-4.88,82.971,7467.39,0.285714286,1.013076923,88,1.754189944,6,1,1,89.33211,8039.8899,8297.1
2022-01-02,S004,P0003,Clothing,East,347,89,122,87.77,48.18,0.0,Sunny,1,49.64,Spring,200,25.25,22.93,0.47592362,1.002590965,0.255747126,-1.46,48.18,4288.02,0.44278607,0.535333333,258,0.574712644,6,1,1,43.362,3859.2180000000003,4288.0199999999995
2022-01-02,S004,P0016,Clothing,West,215,178,111,180.76,61.41,0.0,Sunny,0,61.32,Spring,433,45.04,16.37,0.266568963,0.97931338,0.824074074,0.09,61.41,10930.98,0.410138249,0.343072626,37,2.00462963,6,1,1,64.48049999999999,11477.528999999999,10930.98
2022-01-02,S005,P0020,Clothing,South,211,183,189,190.11,93.95,0.1,Sunny,1,98.89,Spring,454,50.24,43.71,0.465247472,0.957563707,0.863207547,-4.94,84.555,15473.565,0.402197802,0.510597826,28,2.141509434,6,1,1,93.95,17192.850000000002,17192.850000000002
2022-01-02,S004,P0018,Furniture,South,198,27,62,25.51,89.33,0.0,Sunny,0,89.63,Spring,77,55.38,33.95,0.380051494,1.018483591,0.135678392,-0.3,89.33,2411.91,0.346153846,3.190357143,171,0.386934673,6,1,1,76.37714999999999,2062.1830499999996,2411.91
2022-01-02,S003,P0012,Groceries,West,260,1,142,1.99,27.86,0.05,Snowy,1,31.78,Winter,91,15.11,12.75,0.45764537,0.334448161,0.003831418,-3.92,26.467,26.467,0.010869565,13.93,259,0.348659004,6,1,1,24.534909,24.534909,27.86
2022-01-02,S005,P0019,Clothing,West,421,203,152,220.23,76.83,0.2,Snowy,0,75.86,Spring,384,42.23,34.6,0.450344917,0.917597071,0.481042654,0.97,61.464,12477.192,0.527272727,0.376617647,218,0.909952607,6,1,1,72.60435,14738.68305,15596.49
2022-01-02,S005,P0018,Clothing,West,89,83,113,78.67,47.05,0.15,Rainy,1,47.89,Spring,228,37.53,9.52,0.202337938,1.041797414,0.922222222,-0.84,39.9925,3319.3775,0.362445415,0.560119048,6,2.533333333,6,1,1,47.05,3905.1499999999996,3905.1499999999996
2022-01-02,S005,P0017,Toys,North,418,377,76,383.26,84.85,0.2,Sunny,1,84.29,Summer,478,62.03,22.82,0.268945197,0.981106542,0.899761337,0.56,67.88,25590.76,0.787056367,0.224470899,41,1.140811456,6,1,1,90.87435,34259.62995,31988.449999999997
2022-01-02,S005,P0016,Groceries,East,487,437,106,432.86,43.64,0.15,Cloudy,1,39.13,Autumn,727,31.06,12.58,0.288267644,1.007237358,0.895491803,4.51,37.094,16210.078,0.600274725,0.099634703,50,1.489754098,6,1,1,45.822,20024.214,19070.68
2022-01-02,S005,P0015,Clothing,West,289,60,83,52.77,63.26,0.0,Rainy,1,61.02,Autumn,340,33.41,29.85,0.471862156,1.115863865,0.206896552,2.24,63.26,3795.6,0.175953079,1.03704918,229,1.172413793,6,1,1,54.0873,3245.238,3795.6
2022-01-02,S005,P0014,Toys,South,437,286,116,282.52,14.65,0.2,Snowy,1,13.12,Winter,431,9.05,5.6,0.38225256,1.008747178,0.652968037,1.53,11.72,3351.92,0.662037037,0.051045296,151,0.984018265,6,1,1,15.843975,4531.376850000001,4189.900000000001
2022-01-02,S005,P0013,Furniture,East,455,241,136,235.03,57.99,0.05,Sunny,0,55.4,Spring,353,43.31,14.68,0.253147094,1.021056645,0.528508772,2.59,55.0905,13276.8105,0.68079096,0.239628099,214,0.774122807,6,1,1,60.889500000000005,14674.3695,13975.59
2022-01-02,S005,P0012,Toys,West,182,87,121,83.13,38.59,0.2,Rainy,0,33.87,Spring,315,29.03,9.56,0.247732573,1.034113871,0.475409836,4.72,30.872,2685.864,0.275316456,0.438522727,95,1.721311475,6,1,1,36.46755000000001,3172.6768500000007,3357.3300000000004
2022-01-02,S005,P0011,Electronics,East,60,16,149,23.98,25.67,0.05,Sunny,1,27.78,Winter,270,14.51,11.16,0.434748734,0.64051241,0.262295082,-2.11,24.3865,390.184,0.05904059,1.51,44,4.426229508,6,1,1,22.606285500000002,361.70056800000003,410.72
2022-01-02,S004,P0017,Electronics,South,477,256,150,254.89,96.47,0.2,Cloudy,0,93.35,Spring,436,60.36,36.11,0.374313258,1.000429872,0.535564854,3.12,77.176,19757.056,0.585812357,0.37536965,221,0.912133891,6,1,1,101.29350000000001,25931.136000000002,24696.32
2022-01-02,S005,P0010,Furniture,West,403,83,77,84.32,43.09,0.1,Sunny,1,47.02,Spring,256,26.83,16.26,0.377349733,0.972808251,0.205445545,-3.93,38.781,3218.823,0.322957198,0.51297619,320,0.633663366,6,1,1,38.781000000000006,3218.8230000000003,3576.4700000000003
2022-01-02,S005,P0008,Furniture,East,353,250,57,254.75,63.54,0.15,Cloudy,0,61.05,Summer,389,47.99,15.55,0.244727731,0.977517107,0.706214689,2.49,54.009,13502.25,0.641025641,0.25314741,103,1.098870056,6,1,1,68.05134,17012.835,15885.0
2022-01-02,S005,P0007,Clothing,East,257,93,148,84.69,70.69,0.2,Snowy,0,71.37,Winter,157,42.96,27.73,0.392276135,1.085307504,0.360465116,-0.68,56.552,5259.336,0.588607595,0.752021277,164,0.608527132,6,1,1,65.52963,6094.25559,6574.17
2022-01-02,S005,P0006,Clothing,North,76,54,175,49.32,69.21,0.15,Rainy,1,71.17,Summer,310,47.55,21.66,0.312960555,1.073131955,0.701298701,-1.96,58.8285,3176.739,0.173633441,1.258363636,22,4.025974026,6,1,1,67.06448999999999,3621.4824599999997,3737.3399999999997
2022-01-02,S005,P0005,Furniture,West,411,165,194,172.41,71.72,0.2,Rainy,0,75.17,Autumn,351,52.01,19.71,0.27481874,0.95150222,0.400485437,-3.45,57.376,9467.04,0.46875,0.432048193,246,0.851941748,6,1,1,67.7754,11182.941,11833.8
2022-01-02,S005,P0004,Groceries,North,442,56,38,54.08,60.5,0.1,Cloudy,1,64.88,Spring,132,32.87,27.63,0.456694215,1.016702977,0.126410835,-4.38,54.45,3049.2,0.421052632,1.061403509,386,0.297968397,6,1,1,51.7275,2896.74,3388.0
2022-01-02,S005,P0003,Toys,West,397,333,35,336.02,80.88,0.2,Rainy,1,84.97,Winter,485,52.33,28.55,0.352992087,0.988071925,0.836683417,-4.09,64.704,21546.432,0.685185185,0.242155689,64,1.218592965,6,1,1,87.47171999999999,29128.082759999998,26933.039999999997
2022-01-02,S005,P0002,Furniture,West,100,15,114,28.97,66.05,0.1,Sunny,1,65.16,Autumn,206,37.54,28.51,0.431642695,0.500500501,0.148514851,0.89,59.445,891.675,0.072463768,4.128125,85,2.03960396,6,1,1,56.47275,847.09125,990.75
2022-01-02,S005,P0001,Groceries,East,223,67,53,74.8,67.49,0.05,Sunny,0,65.24,Winter,363,51.75,15.74,0.233219736,0.883905013,0.299107143,2.25,64.1155,4295.7385,0.184065934,0.9925,156,1.620535714,6,1,1,62.563230000000004,4191.73641,4521.83
2022-01-02,S004,P0020,Electronics,North,254,84,112,77.15,73.05,0.15,Sunny,1,74.55,Autumn,351,58.42,14.63,0.200273785,1.074856046,0.329411765,-1.5,62.0925,5215.77,0.238636364,0.859411765,170,1.376470588,6,1,1,65.745,5522.58,6136.2
2022-01-02,S004,P0019,Groceries,North,110,67,83,79.41,59.49,0.2,Rainy,1,57.55,Spring,121,45.37,14.12,0.237350815,0.833229698,0.603603604,1.94,47.592,3188.664,0.549180328,0.874852941,43,1.09009009,6,1,1,61.2747,4105.4049,3985.83
2022-01-02,S005,P0009,Electronics,West,119,90,76,99.63,78.08,0.1,Sunny,0,73.69,Winter,181,43.53,34.55,0.442494877,0.894365497,0.75,4.39,70.272,6324.48,0.494505495,0.858021978,29,1.508333333,6,1,1,80.4224,7238.016,7027.2
2022-01-02,S003,P0011,Furniture,South,218,106,111,117.65,58.37,0.1,Cloudy,1,58.1,Autumn,405,31.21,27.16,0.465307521,0.893383902,0.484018265,0.27,52.533,5568.498,0.261083744,0.545514019,112,1.849315068,6,1,1,52.533,5568.4980000000005,6187.219999999999
2022-01-02,S002,P0005,Groceries,North,93,64,128,57.53,87.22,0.05,Cloudy,1,90.59,Spring,350,59.23,27.99,0.320912635,1.093456347,0.680851064,-3.37,82.859,5302.976,0.182336182,1.341846154,29,3.723404255,6,1,1,82.859,5302.976,5582.08
2022-01-02,S003,P0009,Electronics,West,219,140,196,139.46,88.97,0.0,Snowy,1,91.53,Spring,423,58.19,30.78,0.345959312,0.996725046,0.636363636,-2.56,88.97,12455.8,0.330188679,0.630992908,79,1.922727273,6,1,1,88.97,12455.8,12455.8
2022-01-02,S002,P0002,Furniture,West,132,71,60,82.44,90.36,0.05,Rainy,0,86.73,Winter,337,71.36,19.0,0.210270031,0.850910834,0.533834586,3.63,85.842,6094.782,0.210059172,1.255,61,2.533834586,6,1,1,88.41726,6277.62546,6415.56
2022-01-02,S002,P0001,Electronics,West,402,343,141,339.04,66.57,0.2,Rainy,1,63.92,Summer,546,34.44,32.13,0.482649842,1.008704858,0.851116625,2.65,53.256,18266.808,0.627056673,0.193517442,59,1.35483871,6,1,1,71.29647,24454.68921,22833.51
2022-01-02,S001,P0020,Electronics,North,221,174,168,187.49,97.88,0.0,Snowy,0,99.5,Autumn,247,76.44,21.44,0.219043727,0.923125895,0.783783784,-1.62,97.88,17031.12,0.701612903,0.559314286,47,1.112612613,6,1,1,97.88,17031.12,17031.12
2022-01-02,S001,P0019,Furniture,South,156,8,67,24.41,91.95,0.05,Cloudy,1,87.43,Spring,110,54.4,37.55,0.408374116,0.314836678,0.050955414,4.52,87.3525,698.82,0.072072072,10.21666667,148,0.700636943,6,1,1,78.61725,628.938,735.6
2022-01-02,S001,P0018,Toys,North,478,42,168,55.16,74.42,0.05,Snowy,0,69.67,Summer,202,53.91,20.51,0.275597958,0.747863248,0.087682672,4.75,70.699,2969.358,0.206896552,1.730697674,436,0.4217119,6,1,1,64.90168200000001,2725.8706440000005,3125.64
2022-01-02,S001,P0017,Furniture,West,242,165,105,181.86,28.18,0.05,Cloudy,0,27.5,Autumn,296,17.67,10.51,0.372959546,0.902329651,0.679012346,0.68,26.771,4417.215,0.555555556,0.169759036,77,1.218106996,6,1,1,29.589000000000002,4882.185,4649.7
2022-01-02,S001,P0016,Electronics,West,399,77,147,67.55,35.67,0.15,Snowy,0,38.02,Summer,363,25.9,9.77,0.273899636,1.123267688,0.1925,-2.35,30.3195,2334.6015,0.211538462,0.457307692,322,0.9075,6,1,1,34.382313,2647.438101,2746.59
2022-01-02,S001,P0015,Electronics,East,246,198,67,203.23,28.06,0.2,Cloudy,1,30.29,Winter,455,15.03,13.03,0.464362081,0.969495177,0.801619433,-2.23,22.448,4444.704,0.434210526,0.141005025,48,1.842105263,6,1,1,30.346890000000002,6008.68422,5555.88
2022-01-02,S001,P0014,Electronics,West,84,25,20,23.36,31.41,0.0,Cloudy,1,28.6,Spring,287,22.42,8.99,0.286214581,1.026272578,0.294117647,2.81,31.41,785.25,0.086805556,1.208076923,59,3.376470588,6,1,1,26.855549999999997,671.38875,785.25
2022-01-02,S001,P0013,Toys,North,455,31,124,44.46,35.51,0.15,Cloudy,1,31.06,Autumn,120,27.03,8.48,0.23880597,0.68191817,0.067982456,4.45,30.1835,935.6885,0.256198347,1.1096875,424,0.263157895,6,1,1,30.36105,941.19255,1100.81
2022-01-02,S002,P0003,Groceries,West,218,157,31,153.42,92.24,0.05,Snowy,1,89.57,Autumn,394,55.5,36.74,0.39830876,1.01670768,0.716894977,2.67,87.628,13757.596,0.397468354,0.583797468,61,1.799086758,6,1,1,92.24,14481.679999999998,14481.679999999998
2022-01-02,S001,P0012,Furniture,East,281,56,187,70.71,57.84,0.05,Snowy,1,60.99,Summer,295,43.81,14.03,0.242565698,0.780923163,0.19858156,-3.15,54.948,3077.088,0.189189189,1.014736842,225,1.046099291,6,1,1,50.442264,2824.766784,3239.04
2022-01-02,S001,P0010,Clothing,North,171,39,163,47.8,11.44,0.05,Sunny,0,12.71,Summer,303,9.13,2.31,0.201923077,0.799180328,0.226744186,-1.27,10.868,423.852,0.128289474,0.286,132,1.761627907,6,1,1,11.027016000000001,430.05362400000007,446.15999999999997
2022-01-02,S001,P0009,Toys,South,99,54,182,70.6,99.76,0.2,Cloudy,0,95.61,Spring,309,71.25,28.51,0.285785886,0.754189944,0.54,4.15,79.808,4309.632,0.174193548,1.813818182,45,3.09,6,1,1,94.772,5117.688,5387.04
2022-01-02,S001,P0008,Clothing,East,92,74,121,67.04,58.89,0.05,Cloudy,0,61.56,Autumn,323,30.8,28.09,0.476991,1.087595532,0.795698925,-2.67,55.9455,4139.967,0.228395062,0.7852,18,3.47311828,6,1,1,58.89,4357.86,4357.86
2022-01-02,S001,P0007,Electronics,North,178,56,149,60.3,17.1,0.05,Snowy,1,17.0,Autumn,120,10.56,6.54,0.38245614,0.913539967,0.312849162,0.1,16.245,909.72,0.462809917,0.3,122,0.670391061,6,1,1,16.1595,904.932,957.6000000000001
2022-01-02,S001,P0006,Furniture,East,471,58,32,51.57,47.56,0.0,Snowy,1,46.82,Summer,155,24.3,23.26,0.489066442,1.10329085,0.122881356,0.74,47.56,2758.48,0.371794872,0.806101695,413,0.328389831,6,1,1,43.66008,2532.28464,2758.48
2022-01-02,S001,P0005,Electronics,East,238,200,40,204.3,23.76,0.15,Sunny,1,19.19,Summer,344,16.82,6.94,0.292087542,0.974184121,0.836820084,4.57,20.196,4039.2,0.579710145,0.118208955,38,1.439330544,6,1,1,25.446960000000004,5089.392000000001,4752.0
2022-01-02,S001,P0004,Groceries,East,248,116,107,133.92,49.56,0.05,Snowy,0,50.46,Summer,179,29.88,19.68,0.397094431,0.859768752,0.465863454,-0.9,47.082,5461.512,0.644444444,0.423589744,132,0.718875502,6,1,1,47.770884,5541.422544,5748.96
2022-01-02,S001,P0003,Clothing,South,488,464,163,463.12,70.99,0.1,Snowy,0,72.93,Summer,741,40.88,30.11,0.424144246,0.999741446,0.948875256,-1.94,63.891,29645.424,0.625336927,0.152666667,24,1.515337423,6,1,1,76.03029000000001,35278.054560000004,32939.36
2022-01-02,S001,P0002,Clothing,West,416,163,79,171.6,19.78,0.15,Cloudy,0,18.76,Spring,402,12.33,7.45,0.376643074,0.94438007,0.39088729,1.02,16.813,2740.519,0.404466501,0.120609756,253,0.964028777,6,1,1,18.692100000000003,3046.8123000000005,3224.1400000000003
2022-01-02,S003,P0010,Furniture,West,146,79,155,94.23,16.48,0.1,Cloudy,1,21.42,Spring,359,9.94,6.54,0.39684466,0.829570513,0.537414966,-4.94,14.832,1171.728,0.219444444,0.206,67,2.442176871,6,1,1,17.304000000000002,1367.016,1301.92
2022-01-02,S001,P0011,Furniture,East,215,12,173,16.92,53.84,0.0,Cloudy,1,53.79,Spring,310,32.98,20.86,0.387444279,0.669642857,0.055555556,0.05,53.84,646.08,0.038585209,4.141538462,203,1.435185185,6,1,1,46.0332,552.3984,646.08
2022-01-02,S002,P0004,Groceries,South,131,88,109,100.61,68.71,0.0,Snowy,0,69.34,Spring,261,38.42,30.29,0.440838306,0.866056491,0.666666667,-0.63,68.71,6046.48,0.335877863,0.772022472,43,1.977272727,6,1,1,68.71,6046.48,6046.48
2022-01-02,S001,P0001,Groceries,West,116,81,104,92.94,27.95,0.1,Cloudy,0,30.89,Spring,332,18.98,8.97,0.320930233,0.862252502,0.692307692,-2.94,25.155,2037.555,0.243243243,0.340853659,35,2.837606838,6,1,1,29.3475,2377.1475,2263.95
2022-01-02,S002,P0006,Groceries,East,344,273,154,273.1,79.38,0.0,Rainy,0,77.28,Autumn,363,52.19,27.19,0.342529604,0.995986866,0.791304348,2.1,79.38,21670.74,0.75,0.289708029,71,1.052173913,6,1,1,85.84947000000001,23436.905310000002,21670.739999999998
2022-01-02,S003,P0007,Electronics,West,375,85,40,85.31,37.68,0.15,Cloudy,0,36.72,Autumn,257,23.64,14.04,0.372611465,0.984822153,0.22606383,0.96,32.028,2722.38,0.329457364,0.438139535,290,0.683510638,6,1,1,35.6076,3026.6459999999997,3202.8
2022-01-02,S003,P0006,Groceries,East,302,93,33,106.58,97.74,0.0,Cloudy,0,97.69,Winter,175,56.36,41.38,0.42336812,0.86447295,0.306930693,0.05,97.74,9089.82,0.528409091,1.039787234,209,0.577557756,6,1,1,86.074731,8004.949983,9089.82
2022-01-02,S003,P0005,Furniture,East,375,282,61,297.42,38.56,0.05,Cloudy,0,36.57,Winter,494,19.59,18.97,0.491960581,0.944976878,0.75,1.99,36.632,10330.224,0.56969697,0.136254417,93,1.313829787,6,1,1,41.70264000000001,11760.144480000003,10873.92
2022-01-02,S003,P0004,Furniture,West,120,54,154,49.64,82.36,0.2,Snowy,0,85.85,Autumn,266,50.49,31.87,0.386959689,1.066350711,0.446280992,-3.49,65.888,3557.952,0.202247191,1.497454545,66,2.198347107,6,1,1,70.4178,3802.5612,4447.44
2022-01-02,S003,P0003,Toys,East,157,7,187,22.8,88.68,0.2,Cloudy,1,87.38,Autumn,192,59.91,28.77,0.324424899,0.294117647,0.044303797,1.3,70.944,496.608,0.03626943,11.085,150,1.215189873,6,1,1,75.82140000000001,530.7498,620.76
2022-01-02,S003,P0002,Groceries,East,175,2,140,-3.4,87.5,0.0,Rainy,0,91.2,Autumn,132,60.79,26.71,0.305257143,-0.833333333,0.011363636,-3.7,87.5,175.0,0.015037594,29.16666667,173,0.75,6,1,1,77.056875,154.11375,175.0
2022-01-02,S003,P0001,Toys,West,277,114,40,132.41,73.48,0.1,Cloudy,0,72.55,Autumn,406,52.85,20.63,0.280756668,0.854508658,0.410071942,0.93,66.132,7539.048,0.28009828,0.638956522,163,1.460431655,6,1,1,66.132,7539.048000000001,8376.720000000001
2022-01-02,S002,P0020,Clothing,South,222,78,42,76.55,64.99,0.0,Sunny,1,65.4,Summer,266,34.58,30.41,0.467918141,1.005802708,0.349775785,-0.41,64.99,5069.22,0.292134831,0.822658228,144,1.192825112,6,1,1,59.66082,4653.54396,5069.219999999999
2022-01-02,S002,P0019,Toys,East,492,479,132,469.74,79.11,0.0,Cloudy,0,80.06,Winter,591,43.67,35.44,0.44798382,1.017546841,0.971602434,-0.95,79.11,37893.69,0.809121622,0.1648125,13,1.198782961,6,1,1,85.55746500000001,40982.025735,37893.69
2022-01-02,S002,P0018,Groceries,East,124,124,46,116.05,21.07,0.1,Sunny,0,21.71,Autumn,389,12.31,8.76,0.415757,1.059376335,0.992,-0.64,18.963,2351.412,0.317948718,0.16856,0,3.112,6,1,1,22.1235,2743.314,2612.68
2022-01-02,S003,P0008,Clothing,South,248,136,50,130.52,36.03,0.05,Rainy,0,37.49,Spring,190,24.25,11.78,0.326949764,1.03406326,0.546184739,-1.46,34.2285,4655.076,0.712041885,0.262992701,112,0.763052209,6,1,1,37.831500000000005,5145.084000000001,4900.08
