date,store_id,product_id,category,price,cost,discounted_price,ml_price,units_sold,static_revenue,ml_revenue,ml_pred_demand,residual
2023-08-10,S005,P0014,1,80.1,61.45,76.095,100.12,41,3119.895,4104.92,40.894833,-0.0857086181640625
2023-08-10,S005,P0013,1,67.59,48.82,57.4515,84.49,70,4021.605,5914.299999999999,69.60399,0.49770355224609375
2023-08-10,S005,P0012,2,85.75,60.86,85.75,107.19,206,17664.5,22081.14,206.85359,-0.682159423828125
2023-08-10,S005,P0011,2,34.09,25.12,28.9765,42.61,243,7041.289500000001,10354.23,243.393,-0.963470458984375
2023-08-10,S004,P0016,0,72.4,56.98,57.92,90.5,60,3475.2000000000003,5430.0,59.715282,-0.31719970703125
2023-08-10,S005,P0010,3,72.94,52.09,61.999,91.18,58,3595.942,5288.4400000000005,57.72377,-0.17252349853515625
2023-08-10,S005,P0008,2,89.23,62.21,89.23,111.54,24,2141.52,2676.96,24.320269,-0.1403980255126953
2023-08-10,S005,P0006,4,80.14,42.27,80.14,100.18,12,961.6800000000001,1202.16,11.972822,0.13398170471191406
2023-08-10,S005,P0005,1,47.08,27.37,44.726,58.85,211,9437.186,12417.35,210.94467,-0.3112640380859375
2023-08-10,S005,P0004,2,65.06,46.24,58.554,81.32,63,3688.902,5123.16,63.213417,0.5087738037109375
2023-08-10,S005,P0003,2,56.53,33.91,45.224,70.66,459,20757.816,32432.94,457.85654,1.61944580078125
2023-08-10,S005,P0002,3,10.67,7.0,10.1365,13.34,179,1814.4334999999999,2387.86,178.35219,0.3000640869140625
2023-08-10,S005,P0001,1,81.13,52.79,64.904,101.41,408,26480.832,41375.28,405.34857,0.4134521484375
2023-08-10,S004,P0020,3,16.45,12.01,15.6275,20.56,142,2219.105,2919.52,142.0241,0.98944091796875
2023-08-10,S004,P0019,1,94.08,48.9,79.968,117.6,15,1199.52,1764.0,15.783894,-0.14823627471923828
2023-08-10,S004,P0018,1,31.95,18.57,28.755,39.94,186,5348.429999999999,7428.839999999999,185.97896,0.2761688232421875
2023-08-10,S005,P0009,4,75.33,46.43,67.797,94.16,8,542.376,753.28,7.3422556,0.959439754486084
2023-08-10,S005,P0020,2,64.7,50.56,51.76,80.88,49,2536.24,3963.12,49.03019,0.3243980407714844
2023-08-10,S003,P0010,3,60.3,38.3,48.24,75.38,51,2460.2400000000002,3844.3799999999997,50.95254,-0.04767608642578125
2023-08-10,S003,P0008,1,96.95,73.07,96.95,121.19,28,2714.6,3393.3199999999997,28.275248,-0.342437744140625
2023-08-10,S002,P0001,2,54.15,42.82,46.0275,67.69,111,5109.052500000001,7513.59,111.342415,-0.5618743896484375
2023-08-10,S001,P0020,0,37.3,22.24,35.435,46.62,74,2622.19,3449.8799999999997,73.98412,-0.14569091796875
2023-08-10,S001,P0019,2,88.69,59.03,75.3865,110.86,47,3543.1655,5210.42,46.800457,-0.22248077392578125
2023-08-10,S001,P0018,0,48.83,27.07,48.83,61.04,237,11572.71,14466.48,236.04056,0.86553955078125
2023-08-10,S001,P0017,4,33.73,23.72,32.0435,42.16,37,1185.6095,1559.9199999999998,37.699615,-1.0700454711914062
2023-08-10,S001,P0016,0,33.83,20.45,27.064,42.29,14,378.896,592.06,13.949212,0.23296833038330078
2023-08-10,S001,P0015,2,37.83,25.53,30.264,47.29,17,514.4879999999999,803.93,17.306559,-0.4311656951904297
2023-08-10,S001,P0014,4,63.13,33.17,63.13,78.91,181,11426.53,14282.71,180.3354,-0.311981201171875
2023-08-10,S001,P0012,3,36.75,21.83,36.75,45.94,107,3932.25,4915.58,106.306335,0.5529403686523438
2023-08-10,S001,P0011,2,77.12,46.85,77.12,96.4,105,8097.6,10122.0,104.99227,0.0294189453125
2023-08-10,S001,P0010,1,59.54,42.97,47.632,74.42,120,5715.84,8930.4,118.5373,1.3134078979492188
2023-08-10,S001,P0009,2,70.74,37.88,56.592,88.42,59,3338.928,5216.78,59.17502,-0.22584915161132812
2023-08-10,S001,P0008,0,20.31,14.02,16.248,25.39,207,3363.3360000000002,5255.7300000000005,207.44044,-0.4275054931640625
2023-08-10,S001,P0007,1,14.99,9.63,14.2405,18.74,52,740.5060000000001,974.4799999999999,52.037533,0.6264266967773438
2023-08-10,S001,P0006,3,12.66,7.0,12.027,15.82,29,348.78299999999996,458.78000000000003,28.842976,0.06171607971191406
2023-08-10,S001,P0005,1,89.02,46.96,84.569,111.28,77,6511.813,8568.56,77.41449,-0.31363677978515625
2023-08-10,S001,P0004,3,17.26,10.65,16.397,21.58,49,803.453,1057.4199999999998,48.05289,0.7795524597167969
2023-08-10,S001,P0003,1,83.41,57.21,66.728,104.26,211,14079.607999999998,21998.86,210.3949,0.2177276611328125
2023-08-10,S001,P0002,2,11.21,6.69,10.6495,14.01,191,2034.0545,2675.91,190.76123,-0.1660308837890625
2023-08-10,S001,P0001,0,89.55,49.92,76.1175,111.94,176,13396.68,19701.44,176.47285,0.11962890625
2023-08-10,S003,P0009,2,14.49,8.01,11.592,18.11,74,857.808,1340.1399999999999,74.580124,-0.29473876953125
2023-08-10,S002,P0002,0,12.98,8.01,10.384,16.23,385,3997.84,6248.55,386.95663,-2.711517333984375
2023-08-10,S002,P0003,2,63.55,47.52,57.195,79.44,82,4689.99,6514.08,81.11466,1.6462936401367188
2023-08-10,S001,P0013,1,87.08,57.72,87.08,108.85,79,6879.32,8599.15,79.49605,-1.0167160034179688
2023-08-10,S002,P0005,4,23.3,12.2,20.97,29.12,37,775.89,1077.44,37.788853,-0.42017364501953125
2023-08-10,S003,P0007,1,80.52,43.71,64.416,100.65,274,17649.984,27578.100000000002,273.96875,0.6383056640625
2023-08-10,S003,P0006,4,27.78,19.2,25.002,34.72,16,400.032,555.52,16.070343,0.2761869430541992
2023-08-10,S003,P0005,3,16.01,9.54,12.808,20.01,51,653.208,1020.5100000000001,51.054825,-0.41680908203125
2023-08-10,S003,P0004,4,77.06,54.39,61.648,96.32,179,11034.992,17241.28,178.55734,1.05999755859375
2023-08-10,S003,P0003,4,87.58,63.33,78.822,109.48,65,5123.43,7116.2,65.4043,-0.13776397705078125
2023-08-10,S003,P0002,4,11.61,8.69,11.61,14.51,295,3424.95,4280.45,294.4318,-0.941864013671875
2023-08-10,S003,P0001,4,87.3,47.34,78.57,109.12,28,2199.96,3055.36,28.177853,-0.46239662170410156
2023-08-10,S002,P0004,3,78.89,41.65,67.0565,98.61,58,3889.277,5719.38,58.405556,-0.9353256225585938
2023-08-10,S002,P0019,1,51.38,32.65,51.38,64.23,399,20500.620000000003,25627.77,399.08472,1.58642578125
2023-08-10,S002,P0018,0,37.5,19.46,35.625,46.88,87,3099.375,4078.5600000000004,86.74815,0.28679656982421875
2023-08-10,S002,P0017,0,94.05,59.42,84.645,117.56,223,18875.835,26215.88,223.16974,-0.1739044189453125
2023-08-10,S002,P0020,3,83.9,51.14,71.315,104.88,45,3209.1749999999997,4719.599999999999,44.865543,0.08840179443359375
2023-08-10,S002,P0015,4,15.11,8.11,13.599,18.89,367,4990.833,6932.63,366.71692,-0.450653076171875
2023-08-10,S002,P0014,3,28.01,21.13,28.01,35.01,223,6246.2300000000005,7807.23,223.57004,0.128448486328125
2023-08-10,S002,P0013,2,32.31,24.95,30.6945,40.39,314,9638.073,12682.460000000001,313.07178,-0.276641845703125
2023-08-10,S002,P0012,4,83.08,58.45,83.08,103.85,244,20271.52,25339.399999999998,245.1624,-1.045562744140625
2023-08-10,S002,P0011,4,61.12,48.17,55.008,76.4,52,2860.416,3972.8,51.897945,1.1959609985351562
2023-08-10,S002,P0010,1,82.31,47.07,78.1945,102.89,272,21268.904000000002,27986.08,271.85822,-0.392913818359375
2023-08-10,S002,P0009,2,84.69,65.81,76.221,105.86,65,4954.365,6880.9,65.46577,-1.3066940307617188
2023-08-10,S002,P0008,3,46.27,28.61,46.27,57.84,168,7773.360000000001,9717.12,168.33818,-0.0290985107421875
2023-08-10,S002,P0007,1,53.68,42.29,42.944,67.1,200,8588.800000000001,13419.999999999998,198.88248,1.0470123291015625
2023-08-10,S002,P0016,4,66.89,36.06,60.201,83.61,21,1264.221,1755.81,20.107035,0.7901077270507812
2023-08-10,S002,P0006,0,62.36,46.0,53.006,77.95,272,14417.632,21202.4,272.19202,-0.94696044921875
2023-08-11,S004,P0005,0,51.01,26.34,45.909,63.76,451,20704.959,28755.76,455.44977,-2.278106689453125
2023-08-11,S004,P0006,3,58.35,41.62,49.5975,72.94,98,4860.554999999999,7148.12,98.5377,-0.5245819091796875
2023-08-11,S004,P0007,2,75.97,50.65,68.373,94.96,105,7179.165000000001,9970.8,105.50063,-1.0375213623046875
2023-08-11,S004,P0008,0,89.25,47.31,80.325,111.56,70,5622.75,7809.2,70.19092,-0.2772979736328125
2023-08-11,S004,P0012,3,70.19,55.08,66.6805,87.74,4,266.722,350.96,3.96102,0.02862858772277832
2023-08-11,S004,P0010,4,26.3,20.65,26.3,32.88,138,3629.4,4537.4400000000005,137.868,-0.021881103515625
2023-08-11,S004,P0011,2,99.65,66.61,99.65,124.56,235,23417.75,29271.600000000002,235.55093,-1.024505615234375
2023-08-11,S004,P0013,1,46.31,28.5,43.9945,57.89,113,4971.3785,6541.57,112.79251,-0.0441436767578125
2023-08-11,S004,P0009,4,64.05,44.04,54.4425,80.06,177,9636.3225,14170.62,176.78798,-0.107452392578125
2023-08-11,S004,P0004,0,88.25,54.54,88.25,110.31,93,8207.25,10258.83,93.341545,-0.659027099609375
2023-08-11,S003,P0013,3,81.16,48.15,64.928,101.45,207,13440.096,21000.15,206.87567,0.2382354736328125
2023-08-11,S004,P0002,2,67.29,48.04,63.9255,84.11,187,11954.0685,15728.57,186.5399,0.8234710693359375
2023-08-11,S004,P0001,2,31.44,20.62,29.868,39.3,78,2329.7039999999997,3065.3999999999996,77.44248,-0.40346527099609375
2023-08-11,S003,P0020,4,20.82,16.1,17.697,26.02,62,1097.214,1613.24,62.289444,-0.7216644287109375
2023-08-11,S003,P0019,1,37.88,25.77,37.88,47.35,296,11212.480000000001,14015.6,296.8656,-1.819183349609375
2023-08-11,S003,P0018,0,97.66,75.9,92.777,122.07,295,27369.215,36010.65,293.77396,1.312652587890625
2023-08-11,S003,P0017,0,93.62,67.73,79.577,117.02,99,7878.123,11584.98,98.53222,0.62322998046875
2023-08-11,S003,P0016,4,66.69,37.18,63.3555,83.36,79,5005.0845,6585.44,79.15514,-0.110504150390625
2023-08-11,S003,P0015,2,21.78,12.11,19.602,27.22,1,19.602,27.22,0.8555938,0.23578184843063354
2023-08-11,S003,P0014,1,83.38,60.04,79.211,104.22,53,4198.183,5523.66,52.85522,0.03537750244140625
2023-08-11,S004,P0014,4,27.2,19.33,24.48,34.0,82,2007.3600000000001,2788.0,82.39816,0.11798858642578125
2023-08-11,S003,P0012,2,34.86,21.2,34.86,43.58,45,1568.7,1961.1,45.03685,0.4403877258300781
2023-08-11,S004,P0003,4,35.07,19.61,31.563,43.84,20,631.26,876.8000000000001,20.096968,-0.1698131561279297
2023-08-11,S004,P0015,0,65.78,38.41,55.913,82.22,409,22868.416999999998,33627.979999999996,409.80942,0.29974365234375
2023-08-11,S005,P0007,3,13.89,10.39,12.501,17.36,1,12.501,17.36,0.9206171,0.25580424070358276
2023-08-11,S004,P0017,1,30.09,23.68,30.09,37.61,293,8816.37,11019.73,292.24216,0.499755859375
2023-08-11,S005,P0020,3,57.3,40.9,48.705,71.62,33,1607.2649999999999,2363.46,33.038708,-0.037723541259765625
2023-08-11,S003,P0011,4,67.57,51.03,60.813,84.46,53,3223.089,4476.38,52.87831,-0.0450897216796875
2023-08-11,S005,P0018,0,96.71,61.87,96.71,120.89,143,13829.529999999999,17287.27,142.56541,0.501861572265625
2023-08-11,S005,P0017,3,74.76,48.71,63.546,93.45,35,2224.11,3270.75,35.183918,-0.6189308166503906
2023-08-11,S005,P0016,0,80.69,52.15,68.5865,100.86,218,14951.857,21987.48,217.53278,1.3734588623046875
2023-08-11,S005,P0015,1,28.09,16.07,26.6855,35.11,6,160.113,210.66,6.401386,-0.20511245727539062
2023-08-11,S005,P0014,2,11.19,6.07,8.952,13.99,5,44.76,69.95,5.808323,-1.0754952430725098
2023-08-11,S005,P0013,4,67.46,50.91,53.968,84.32,243,13114.224,20489.76,241.91829,0.5697479248046875
2023-08-11,S005,P0012,1,62.96,42.67,50.368,78.7,230,11584.640000000001,18101.0,229.65887,-0.54461669921875
2023-08-11,S005,P0011,1,83.26,54.85,79.097,104.08,308,24361.875999999997,32056.64,308.12012,0.224029541015625
2023-08-11,S004,P0016,0,31.37,17.08,29.8015,39.21,112,3337.768,4391.52,112.12146,-0.03202056884765625
2023-08-11,S005,P0010,3,56.82,45.04,48.297,71.03,143,6906.471,10157.29,142.49971,0.323577880859375
2023-08-11,S005,P0008,4,50.25,25.23,42.7125,62.81,31,1324.0874999999999,1947.1100000000001,30.92165,-0.5789337158203125
2023-08-11,S005,P0006,1,50.5,27.14,50.5,63.12,35,1767.5,2209.2,34.759106,0.5330848693847656
2023-08-11,S005,P0005,1,90.45,70.86,90.45,113.06,122,11034.9,13793.32,122.406105,-1.0874481201171875
2023-08-11,S005,P0004,2,67.4,34.3,64.03,84.25,96,6146.88,8088.0,96.03938,0.8419570922851562
2023-08-11,S005,P0003,2,25.56,18.81,21.726,31.95,95,2063.97,3035.25,95.14278,-0.32398223876953125
2023-08-11,S005,P0002,2,72.72,44.5,65.448,90.9,223,14594.903999999999,20270.7,222.93883,0.2562408447265625
2023-08-11,S005,P0001,1,44.68,26.62,40.212,55.85,17,683.604,949.45,17.267136,0.021331787109375
2023-08-11,S004,P0020,4,52.39,27.81,44.5315,65.49,57,2538.2955,3732.93,57.11692,0.019077301025390625
2023-08-11,S004,P0019,0,97.39,51.15,82.7815,121.74,164,13576.166,19965.36,164.01976,0.6250762939453125
2023-08-11,S004,P0018,4,64.17,37.95,51.336,80.21,229,11755.944,18368.09,229.64021,-0.0497589111328125
2023-08-11,S005,P0009,4,98.28,70.39,98.28,122.85,149,14643.72,18304.649999999998,148.87564,0.5158843994140625
2023-08-11,S005,P0019,1,66.64,43.13,56.644,83.3,52,2945.488,4331.599999999999,51.822872,0.2576904296875
2023-08-11,S003,P0010,4,86.3,63.83,69.04,107.88,397,27408.88,42828.36,395.32397,0.871307373046875
2023-08-11,S003,P0008,4,30.05,23.81,25.5425,37.56,97,2477.6225,3643.32,97.27069,-0.7480545043945312
2023-08-11,S002,P0001,2,15.36,11.98,15.36,19.2,97,1489.9199999999998,1862.3999999999999,97.64466,-0.17664337158203125
2023-08-11,S001,P0020,1,99.37,52.7,84.4645,124.21,143,12078.4235,17762.03,142.56097,0.222503662109375
2023-08-11,S001,P0019,4,72.98,48.68,65.682,91.22,24,1576.368,2189.2799999999997,24.916365,-0.3554801940917969
2023-08-11,S001,P0018,3,34.5,24.45,29.325,43.12,52,1524.8999999999999,2242.24,52.358665,-0.058032989501953125
2023-08-11,S001,P0017,0,10.66,7.19,10.127,13.32,126,1276.0020000000002,1678.32,125.554054,0.7782669067382812
2023-08-11,S001,P0016,2,65.9,36.97,65.9,82.38,64,4217.6,5272.32,63.765865,0.22396469116210938
2023-08-11,S001,P0015,3,20.44,13.42,20.44,25.55,78,1594.3200000000002,1992.9,78.83519,-1.350006103515625
2023-08-11,S001,P0014,3,99.44,64.14,94.468,124.3,125,11808.5,15537.5,124.8304,0.2519683837890625
2023-08-11,S001,P0013,1,27.1,16.64,27.1,33.88,197,5338.700000000001,6674.360000000001,196.67365,0.806427001953125
2023-08-11,S001,P0012,2,15.16,8.27,13.644,18.95,183,2496.852,3467.85,183.10915,-0.217376708984375
2023-08-11,S001,P0011,2,67.4,42.57,53.92,84.25,97,5230.24,8172.25,96.100494,0.9344482421875
2023-08-11,S001,P0010,2,87.06,67.88,82.707,108.82,42,3473.6939999999995,4570.44,42.21368,-0.6246566772460938
2023-08-11,S001,P0009,0,43.92,22.05,39.528,54.9,66,2608.848,3623.4,65.45336,-0.3640594482421875
2023-08-11,S001,P0008,2,64.1,37.12,54.485,80.12,49,2669.765,3925.88,48.750103,0.18644332885742188
2023-08-11,S001,P0007,3,21.8,13.65,17.44,27.25,49,854.5600000000001,1335.25,48.602562,0.4371833801269531
2023-08-11,S001,P0006,3,21.42,12.13,20.349,26.78,179,3642.471,4793.62,179.18846,0.0509033203125
2023-08-11,S001,P0005,3,82.14,56.53,78.033,102.68,59,4603.947,6058.120000000001,58.448864,0.6951713562011719
2023-08-11,S001,P0004,2,88.8,59.01,84.36,111.0,30,2530.8,3330.0,30.400948,-0.8048877716064453
2023-08-11,S001,P0003,3,37.02,27.45,29.616,46.28,60,1776.96,2776.8,60.62948,-0.9139366149902344
2023-08-11,S001,P0002,0,26.58,15.44,23.922,33.22,48,1148.256,1594.56,48.46242,-1.2932319641113281
2023-08-11,S001,P0001,0,20.54,15.56,18.486,25.67,90,1663.74,2310.3,89.97723,-0.0806732177734375
2023-08-11,S002,P0002,4,62.53,44.93,62.53,78.16,70,4377.1,5471.2,70.63099,-0.145111083984375
2023-08-11,S002,P0003,3,99.34,56.49,99.34,124.18,29,2880.86,3601.2200000000003,28.86516,0.16342735290527344
2023-08-11,S003,P0009,4,28.65,18.62,27.2175,35.81,44,1197.5700000000002,1575.64,43.55974,0.0804901123046875
2023-08-11,S002,P0005,1,28.4,21.74,25.56,35.5,403,10300.68,14306.5,403.7006,-0.090728759765625
2023-08-11,S003,P0007,3,97.81,68.99,88.029,122.26,188,16549.451999999997,22984.88,189.33577,-1.0978240966796875
2023-08-11,S003,P0006,3,91.74,70.49,77.979,114.68,48,3742.992,5504.64,47.299587,0.7027130126953125
2023-08-11,S003,P0005,4,84.1,46.86,75.69,105.12,116,8780.039999999999,12193.92,116.53561,0.3592529296875
2023-08-11,S003,P0004,3,45.36,31.18,43.092,56.7,266,11462.472,15082.2,266.55063,-0.43963623046875
2023-08-11,S003,P0003,1,21.12,15.55,19.008,26.4,12,228.096,316.79999999999995,11.694407,0.21569347381591797
2023-08-11,S003,P0002,3,57.28,35.02,54.416,71.6,211,11481.776,15107.599999999999,210.96683,0.1515960693359375
2023-08-11,S003,P0001,3,34.73,19.55,31.257,43.41,207,6470.1990000000005,8985.869999999999,207.39833,-0.878265380859375
2023-08-11,S002,P0020,0,98.83,56.9,84.0055,123.54,17,1428.0935,2100.1800000000003,17.162817,-0.07066917419433594
2023-08-11,S002,P0019,4,83.82,47.67,67.056,104.78,77,5163.312,8068.06,76.69289,0.48105621337890625
2023-08-11,S002,P0018,4,40.06,26.54,40.06,50.08,134,5368.04,6710.719999999999,134.1822,0.7307586669921875
2023-08-11,S002,P0017,1,94.22,59.14,94.22,117.78,96,9045.119999999999,11306.880000000001,96.46159,-0.3843841552734375
2023-08-11,S002,P0004,2,88.09,60.21,74.8765,110.11,213,15948.694499999998,23453.43,212.77834,-0.0407562255859375
2023-08-11,S002,P0015,0,30.24,18.04,30.24,37.8,67,2026.08,2532.6,67.14275,-0.16876983642578125
2023-08-11,S002,P0014,4,73.6,44.45,62.56,92.0,255,15952.800000000001,23460.0,255.98708,-1.823089599609375
2023-08-11,S002,P0013,3,69.95,40.16,59.4575,87.44,124,7372.7300000000005,10842.56,124.42431,-0.392120361328125
2023-08-11,S002,P0012,4,28.9,15.63,28.9,36.12,59,1705.1,2131.08,58.805214,-0.7823600769042969
2023-08-11,S002,P0011,0,36.34,24.52,29.072,45.42,209,6076.048,9492.78,207.80904,1.77386474609375
2023-08-11,S002,P0010,2,89.93,69.33,76.4405,112.41,290,22167.745,32598.899999999998,289.46793,0.62860107421875
2023-08-11,S002,P0009,3,76.38,39.57,68.742,95.48,58,3987.036,5537.84,57.696552,0.5702552795410156
2023-08-11,S002,P0008,2,42.75,31.24,42.75,53.44,188,8037.0,10046.72,188.37346,-0.755523681640625
2023-08-11,S002,P0007,4,12.45,8.45,12.45,15.56,50,622.5,778.0,49.533226,-0.038127899169921875
2023-08-11,S002,P0006,3,51.33,40.62,48.7635,64.16,44,2145.594,2823.04,43.76268,0.8978729248046875
2023-08-11,S002,P0016,1,66.25,48.57,59.625,82.81,97,5783.625,8032.570000000001,97.454544,0.0027313232421875
2023-08-12,S004,P0007,1,93.59,50.51,93.59,116.99,12,1123.08,1403.8799999999999,12.195801,-0.6567716598510742
2023-08-12,S004,P0008,1,85.55,63.09,85.55,106.94,157,13431.35,16789.579999999998,157.366,0.3612823486328125
2023-08-12,S004,P0009,2,12.91,7.01,12.91,16.14,178,2297.98,2872.92,178.21782,-0.1744232177734375
2023-08-12,S004,P0014,4,82.49,61.88,70.1165,103.11,57,3996.6405,5877.2699999999995,56.76622,1.1501693725585938
2023-08-12,S004,P0011,2,42.82,30.31,40.679,53.52,229,9315.491,12256.08,228.17117,1.9051666259765625
2023-08-12,S004,P0012,0,61.79,37.63,58.7005,77.24,20,1174.01,1544.8,20.799034,-0.6336345672607422
2023-08-12,S004,P0013,2,18.26,13.67,15.521,22.83,26,403.54600000000005,593.5799999999999,25.756193,0.12099456787109375
2023-08-12,S004,P0006,4,17.81,13.15,16.9195,22.26,120,2030.34,2671.2000000000003,119.72968,-0.1808013916015625
2023-08-12,S004,P0010,4,79.98,41.02,67.983,99.98,150,10197.45,14997.0,149.72261,0.978546142578125
2023-08-12,S004,P0005,4,97.28,55.98,87.552,121.6,68,5953.536,8268.8,67.99257,-0.4354705810546875
2023-08-12,S003,P0018,3,22.28,12.16,18.938,27.85,113,2139.9939999999997,3147.05,113.554596,-1.76531982421875
2023-08-12,S004,P0002,0,61.76,33.86,52.496,77.2,98,5144.608,7565.6,97.70547,0.8031387329101562
2023-08-12,S004,P0001,0,30.35,22.14,25.7975,37.94,70,1805.825,2655.7999999999997,70.56588,-0.48233795166015625
2023-08-12,S003,P0020,3,55.22,39.26,49.698,69.03,2,99.396,138.06,1.9239397,-0.013525724411010742
2023-08-12,S003,P0019,0,43.49,33.39,43.49,54.36,63,2739.8700000000003,3424.68,63.25736,-0.26180267333984375
2023-08-12,S003,P0017,3,59.7,44.01,53.73,74.62,26,1396.98,1940.1200000000001,26.187265,0.05445671081542969
2023-08-12,S003,P0016,1,81.95,54.54,81.95,102.44,80,6556.0,8195.2,79.05707,0.845550537109375
2023-08-12,S003,P0015,0,65.54,37.76,52.432,81.93,412,21601.984,33755.16,410.3964,0.795135498046875
2023-08-12,S003,P0014,1,78.24,55.11,62.592,97.8,44,2754.048,4303.2,44.012928,0.3169708251953125
2023-08-12,S003,P0013,0,84.2,51.04,84.2,105.25,91,7662.2,9577.75,90.50433,0.472564697265625
2023-08-12,S004,P0015,3,98.32,54.78,78.656,122.9,256,20135.936,31462.4,255.43686,0.4518585205078125
2023-08-12,S004,P0004,0,57.19,36.0,48.6115,71.49,3,145.8345,214.46999999999997,2.6606956,0.305448055267334
2023-08-12,S004,P0016,3,20.88,11.74,20.88,26.1,181,3779.2799999999997,4724.1,181.0282,0.4272308349609375
2023-08-12,S005,P0008,4,32.55,16.36,26.04,40.69,345,8983.8,14038.05,348.06915,-2.756805419921875
2023-08-12,S004,P0018,2,39.17,19.9,33.2945,48.96,100,3329.45,4896.0,99.28406,0.7202377319335938
2023-08-12,S005,P0020,0,32.62,22.01,30.989,40.78,70,2169.23,2854.6,70.19887,0.1341094970703125
2023-08-12,S005,P0019,1,47.52,30.26,42.768,59.4,104,4447.872,6177.599999999999,104.42788,-0.041900634765625
2023-08-12,S005,P0018,3,80.55,56.35,64.44,100.69,45,2899.7999999999997,4531.05,44.98403,0.5578956604003906
2023-08-12,S005,P0017,2,45.42,32.55,43.149,56.78,419,18079.431,23790.82,419.3084,-0.744659423828125
2023-08-12,S005,P0016,0,25.58,18.68,24.301,31.98,33,801.933,1055.34,33.474598,-0.843170166015625
2023-08-12,S005,P0015,1,77.51,61.8,62.008,96.89,35,2170.28,3391.15,34.991127,0.4805145263671875
2023-08-12,S005,P0014,4,64.13,33.0,54.5105,80.16,14,763.147,1122.24,14.297293,-0.23143672943115234
2023-08-12,S005,P0013,2,32.81,17.81,32.81,41.01,43,1410.8300000000002,1763.4299999999998,43.627827,-0.15233993530273438
2023-08-12,S005,P0012,3,70.73,53.31,67.1935,88.41,59,3964.4165,5216.19,59.06766,-0.07916259765625
2023-08-12,S005,P0011,0,38.83,20.5,38.83,48.54,0,0.0,0.0,0.17007603,-0.20471477508544922
2023-08-12,S004,P0017,0,93.91,59.7,84.519,117.39,85,7184.115000000001,9978.15,84.91954,-0.21031951904296875
2023-08-12,S005,P0010,3,95.68,59.27,76.544,119.6,273,20896.512,32650.8,274.20328,-0.998870849609375
2023-08-12,S003,P0012,0,81.85,42.19,69.5725,102.31,209,14540.652500000002,21382.79,209.05992,0.3788909912109375
